seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
14,17,22,1,1445,1601,1898,2726,1979,1860,
7,17,24,1,2244,1814,2042,1551,630,1300,
35,17,26,1,1936,2448,1993,1957,871,811,
8,17,28,1,2313,1922,2045,1384,1271,2645,
19,17,30,1,2503,1767,1801,1537,1158,1343,
16,17,32,1,1552,1566,1960,1127,2417,551,
22,17,1,2,2483,2860,1278,1401,1032,1311,
23,17,3,2,5261,2102,1194,1631,907,1441,
37,17,5,2,5368,3040,2150,2202,2100,1632,
55,17,7,2,2617,1451,1516,2212,1045,1152,
43,17,9,2,2184,2899,2906,1948,1177,1796,
5,17,11,2,3689,2833,1732,1742,818,428,
50,17,13,2,4085,2780,3044,2928,2585,2132,
39,17,15,2,1715,1174,1435,1255,2068,1836,
41,17,17,2,2710,2040,2262,2931,1701,1685,
54,17,19,2,3767,3339,4107,2614,3415,1589,
34,17,21,2,1945,888,812,612,522,1366,
60,17,23,2,1512,808,1838,1062,1177,1703,
12,17,25,2,2670,2142,1871,2381,1073,1540,
32,17,27,2,3005,2137,3046,1016,1265,1574,
6,17,29,2,3208,1950,1690,1230,2075,1266,
15,17,31,2,1899,1534,2493,1954,1599,1475,
48,18,2,1,5244,3477,1406,882,623,916,
66,18,4,1,2792,3313,2862,716,880,1094,
22,18,6,1,2045,1105,3349,1714,906,1112,
15,18,8,1,2120,1490,1018,532,1129,1785,
26,18,10,1,1122,2355,2018,936,1026,947,
41,18,12,1,2928,1141,1107,1025,1135,1621,
5,18,14,1,2341,1166,817,889,926,1669,
59,18,16,1,1418,1425,1504,516,272,442,
25,18,18,1,1716,2899,1947,1028,602,924,
52,18,20,1,1999,1354,1901,701,666,974,
36,18,22,1,1206,1667,897,1028,821,746,
37,18,24,1,1717,719,629,692,848,1036,
12,18,26,1,2635,3144,1863,1648,709,640,
57,18,28,1,4169,2357,3833,3189,2441,3272,
17,18,30,1,4515,1035,1352,670,898,919,
51,18,32,1,1468,1031,788,804,403,477,
13,18,1,2,5579,2344,1990,1900,2666,1243,
33,18,3,2,1773,766,876,2047,976,974,
60,18,5,2,1535,1649,1488,1017,795,706,
55,18,7,2,2747,2236,1165,720,882,706,
30,18,9,2,998,3076,1807,804,764,620,
63,18,11,2,2320,1727,747,531,1058,858,
24,18,13,2,2146,4179,1895,891,2329,1019,
50,18,15,2,1603,2946,1172,424,896,615,
21,18,17,2,2179,2646,1351,1817,1953,1400,
10,18,19,2,2596,3015,2931,477,1316,1131,
45,18,21,2,1333,583,470,766,1275,722,
32,18,23,2,2122,2012,3489,2270,864,1154,
54,18,25,2,3241,2496,2885,1519,637,1076,
18,18,27,2,2731,1759,1856,1881,2583,888,
42,18,29,2,1674,1539,1573,1095,573,844,
35,18,31,2,3742,3322,2209,1315,1321,1423,
23,19,1,1,2657,3182,1630,1388,1525,1276,
36,19,3,1,1583,2043,1672,1157,1025,1275,
6,19,5,1,3327,1698,1581,1066,775,1109,
32,19,7,1,2579,3242,2307,2947,1853,1811,
53,19,9,1,2232,2227,1177,2312,940,1509,
5,19,11,1,2026,3379,4152,1348,1091,2169,
20,19,13,1,2616,5682,4306,1999,1592,909,
57,19,15,1,2017,933,999,1244,673,1166,
43,19,17,1,2547,4695,3858,1471,1735,1830,
60,19,19,1,2272,4186,3878,1170,1300,1934,
44,19,21,1,1057,1878,1726,2342,5942,1335,
22,19,23,1,1278,1211,2860,1092,1669,1156,
64,19,25,1,2296,2003,1193,1118,1033,1179,
18,19,27,1,1567,3134,3876,3983,1631,2069,
17,19,29,1,3771,3248,3695,3336,3718,1991,399
46,19,31,1,1172,1395,2705,972,1326,1627,
25,19,2,2,3539,3319,6249,5019,5427,1843,
27,19,4,2,1974,2995,2513,1679,1916,1304,
61,19,6,2,1308,2397,1630,1828,877,1039,
50,19,8,2,2006,4182,2025,1273,1780,1702,
58,19,10,2,2273,1926,3016,2035,1250,1396,
38,19,12,2,7506,3850,2883,3079,3186,1120,
47,19,14,2,1455,1779,2198,1292,1783,1202,
13,19,16,2,2475,1509,2107,3558,2125,1389,
19,19,18,2,3102,3321,3832,2448,2139,1196,
52,19,20,2,2200,2933,2025,1484,904,803,
31,19,22,2,2815,1804,2197,984,1969,2404,
49,19,24,2,1792,1270,1309,1702,715,1551,
8,19,26,2,8831,3496,2759,1843,1168,2089,
30,19,28,2,4224,1946,4176,1144,1701,2765,
45,19,30,2,3945,4797,3106,1601,1725,1820,
56,19,32,2,1924,3196,1631,944,1442,725,
61,20,2,1,2819,2415,2153,1886,1363,2290,
14,20,4,1,2363,3386,2656,1933,1223,2073,
41,20,6,1,1861,1779,1620,1589,1040,931,
7,20,8,1,2065,2126,1474,1375,2520,3349,
22,20,10,1,1637,1557,1607,987,1174,1890,
65,20,12,1,1343,1814,2009,1441,1111,846,
38,20,14,1,1561,1524,1352,1794,1489,1133,
48,20,16,1,2229,1464,2021,1000,1201,769,
29,20,18,1,1683,2119,1942,1228,1315,1281,
45,20,20,1,2112,2281,1407,1500,1178,2076,
35,20,22,1,1301,1763,983,1523,1053,1399,
47,20,24,1,2117,1182,1264,1150,761,1827,
24,20,26,1,2059,1741,1491,1320,1472,1439,
57,20,28,1,1819,1256,1891,2137,1761,2243,
30,20,30,1,2205,2164,2778,1786,1977,2093,
46,20,32,1,1347,1968,1794,1288,951,752,
32,20,1,2,2133,2583,1305,1281,1198,1368,
17,20,3,2,2701,1655,1273,1913,1180,3028,
66,20,5,2,2454,1286,1214,792,918,894,
39,20,7,2,2303,1220,2312,1361,1224,1255,
9,20,9,2,2505,3357,2175,1375,1631,2223,
53,20,11,2,2514,1790,1876,1070,1035,1229,
50,20,13,2,2503,1202,2959,1158,1876,1435,
59,20,15,2,1468,1652,1686,1423,1490,3197,
12,20,17,2,2136,2095,2764,1382,1198,2050,
64,20,19,2,1933,2494,2632,1171,1739,1400,
63,20,21,2,2181,1475,1303,3996,1346,1830,
31,20,23,2,1950,1464,1504,1166,973,2280,
26,20,25,2,1446,1394,2058,1530,1275,1747,
37,20,27,2,2290,2023,2872,1436,1390,1054,
56,20,29,2,2260,2246,1812,1007,1366,1864,
60,20,31,2,2167,1555,2430,1406,973,2076,
32,21,2,1,4858,1657,2074,809,1027,2279,
66,21,4,1,1218,1429,1288,939,801,1078,
5,21,6,1,3682,2787,1732,3536,2062,1432,
30,21,8,1,1306,1092,1715,887,1011,1916,
49,21,10,1,3632,1265,947,885,1192,1162,
12,21,12,1,1370,1802,1396,1131,1300,896,
64,21,14,1,1056,809,1250,1518,787,598,
41,21,16,1,1654,1913,2659,850,677,951,
52,21,18,1,1129,908,2051,2828,917,1201,
26,21,20,1,5031,2295,1906,1186,735,962,
55,21,22,1,1058,2369,1713,936,1337,665,
40,21,24,1,1850,988,930,821,786,1151,
34,21,26,1,2343,2386,1671,1029,928,832,
29,21,28,1,1937,2798,2307,1499,1473,3381,
62,21,30,1,3056,2968,2209,767,1506,766,
46,21,32,1,1163,1917,1541,635,871,633,
35,21,1,2,3424,3321,646,921,1045,838,
18,21,3,2,1657,1775,1950,2312,1214,2067,
47,21,5,2,1303,994,1000,884,910,765,
13,21,7,2,1851,711,1995,1423,1010,1150,
27,21,9,2,1341,1806,2687,1451,2101,1248,
15,21,11,2,2513,1597,1555,668,564,1055,
44,21,13,2,2459,1851,3068,3409,3306,572,
20,21,15,2,1754,2115,1112,1056,1476,1187,
51,21,17,2,2464,1981,2156,1613,861,841,
7,21,19,2,2910,2245,2904,1002,1395,1717,
58,21,21,2,2368,1073,848,729,1038,592,
42,21,23,2,1871,1684,1734,902,837,1047,
23,21,25,2,2102,2244,1881,4496,2830,2065,
56,21,27,2,1494,854,857,1242,1013,744,
45,21,29,2,2113,1327,1111,1116,1208,1045,
63,21,31,2,2099,3007,4145,3684,1298,951,
42,22,1,1,1985,5206,1398,1320,1153,1648,
67,22,3,1,2383,1013,1183,2047,1208,1453,
60,22,5,1,2924,3229,1457,717,661,987,
26,22,7,1,3151,2626,2450,1673,893,1394,
48,22,9,1,1762,1709,1296,864,1060,1174,
19,22,11,1,3197,5076,1980,648,693,1405,
32,22,13,1,2707,2930,2934,1959,1758,898,
44,22,15,1,1437,1716,1208,1153,713,1614,
38,22,17,1,2958,2433,2412,771,1008,1144,
41,22,19,1,1851,1879,2495,1688,1266,2425,
56,22,21,1,2657,1167,762,1136,1086,1769,
6,22,23,1,2607,507,2083,2914,1376,4583,
14,22,25,1,2883,2231,3114,2032,993,1435,
17,22,27,1,3163,2675,2332,1903,1740,1587,
64,22,29,1,2937,989,1433,1897,792,1817,
30,22,31,1,2371,2455,2599,1233,871,2001,
57,22,2,2,2538,1358,2241,1434,1204,3282,
28,22,4,2,2464,2777,1392,1258,1694,1340,
54,22,6,2,1657,1734,1308,1536,865,1219,
15,22,8,2,1734,2347,1027,1592,2050,2329,
39,22,10,2,2107,2128,2357,1412,1263,1338,
66,22,12,2,1369,2202,1480,1886,1820,739,
20,22,14,2,1559,1602,2112,1481,1080,1263,
33,22,16,2,2211,1981,2156,798,750,775,
63,22,18,2,3815,2468,2079,972,1104,1805,
9,22,20,2,2359,1458,1242,1860,2302,3901,
62,22,22,2,2358,668,3067,3026,1717,701,
53,22,24,2,3613,2489,1940,1321,982,1647,
59,22,26,2,2650,1026,3307,1201,986,1124,
65,22,28,2,2475,3158,2003,1771,1461,2107,
11,22,30,2,5609,1636,1405,1884,1593,4447,
50,22,32,2,3614,3250,2356,1559,1525,800,
29,23,1,1,1121,4460,839,627,1986,1359,
56,23,3,1,2033,2001,1392,1475,1260,922,
46,23,5,1,1139,839,1066,833,401,733,
51,23,7,1,1130,1827,2301,1545,1230,567,
9,23,9,1,2069,2955,2989,3464,2062,1131,
45,23,11,1,1453,999,1393,303,554,706,
16,23,13,1,1412,1524,1031,980,777,1318,211
42,23,15,1,596,877,901,935,320,737,
61,23,17,1,2116,1092,1303,707,665,1021,
55,23,19,1,1583,2490,2068,2149,1716,1899,
25,23,21,1,3072,3615,2543,1271,858,1097,
40,23,23,1,852,1419,1949,727,456,867,
14,23,25,1,1211,2111,1056,2466,709,580,
36,23,27,1,5726,1443,2156,1563,2030,1338,
44,23,29,1,1295,1591,1162,904,686,1102,
60,23,31,1,2635,2748,2533,792,430,894,
19,23,2,2,1723,1383,2213,1395,1116,1183,108
58,23,4,2,2900,5443,1704,690,1310,964,
27,23,6,2,1029,1018,762,1350,673,854,
63,23,8,2,2340,1504,1319,1217,1972,1333,
34,23,10,2,1054,940,849,704,1174,941,
38,23,12,2,1773,1660,728,1108,593,330,117
67,23,14,2,1642,2572,2511,1644,1275,662,
15,23,16,2,4745,2181,1171,723,535,658,
31,23,18,2,1161,2548,1406,1020,921,1737,
33,23,20,2,2098,1466,1910,1422,583,1546,
66,23,22,2,1261,1625,1225,1875,2007,1008,
37,23,24,2,1633,1197,780,468,501,884,
65,23,26,2,2205,5028,1588,1134,938,639,
41,23,28,2,669,1531,2320,772,1152,1741,
62,23,30,2,1766,1908,1261,1857,2429,1567,
26,23,32,2,2265,2062,2376,2576,1313,943,
33,24,2,1,2841,3644,3247,2046,966,870,
51,24,4,1,2954,3292,3085,2874,2404,1301,
16,24,6,1,1390,1212,954,902,839,940,
9,24,8,1,2745,1332,1633,1081,1147,1417,
20,24,10,1,1458,1141,2335,1046,1849,1479,
12,24,12,1,3120,3519,2104,1730,2514,1954,
52,24,14,1,3372,1743,2075,2348,1962,1058,
8,24,16,1,2862,2583,3276,3105,1582,2059,139
34,24,18,1,2355,3271,2798,3356,2394,1019,
10,24,20,1,3215,3500,1024,3358,2034,1328,
21,24,22,1,3847,1238,1163,2181,2562,1817,
18,24,24,1,1576,904,1166,698,585,1345,
67,24,26,1,3523,2285,1214,913,823,476,
58,24,28,1,5054,2173,2487,1562,1042,3134,
26,24,30,1,2339,4268,2418,2252,1798,1194,
39,24,32,1,1808,965,3794,1563,1265,619,
15,24,1,2,1932,2367,1641,1886,1172,649,
38,24,3,2,1173,781,1595,1444,1288,2806,
60,24,5,2,1466,842,1161,673,701,659,
46,24,7,2,1506,1928,1718,822,1159,1005,
30,24,9,2,1575,1872,1717,1587,1986,1578,
37,24,11,2,860,694,1357,1072,2793,1201,
31,24,13,2,2197,2001,883,816,1418,666,
36,24,15,2,847,677,653,697,761,1325,
28,24,17,2,1115,1047,971,1581,3010,3178,
50,24,19,2,1390,920,925,749,949,1676,
27,24,21,2,1986,1072,1705,3117,1658,886,
47,24,23,2,2371,2548,1551,1444,651,856,
49,24,25,2,2861,1005,982,2665,1189,1467,
56,24,27,2,1346,1291,1729,874,864,901,
61,24,29,2,2977,914,1239,1039,2417,2678,
29,24,31,2,1457,1892,1001,1878,1049,961,
30,25,2,1,2405,2129,1878,1546,1082,789,
17,25,4,1,3748,2946,2363,1125,943,835,
66,25,6,1,2375,1105,1565,1342,1547,1235,
23,25,8,1,2264,2660,1749,2760,1691,2096,
5,25,10,1,2643,2012,1435,1357,1717,1042,
37,25,12,1,2278,2211,991,1493,685,678,
32,25,14,1,6123,1521,1184,630,1081,194,
58,25,16,1,1432,1641,1323,603,990,687,
33,25,18,1,2805,2221,1139,1186,742,784,
11,25,20,1,2354,3066,1611,1787,943,1242,
60,25,22,1,1531,1897,2240,1657,2034,1571,
19,25,24,1,3936,2902,956,707,616,1049,
48,25,26,1,1374,898,1155,813,598,972,
59,25,28,1,1869,772,1707,884,1251,1853,
51,25,30,1,2021,1684,2601,1328,1121,967,
14,25,32,1,1221,3668,1910,1409,1193,664,
35,25,1,2,4256,2523,872,2146,1053,530,161
55,25,3,2,1477,1845,1321,1806,781,1836,
42,25,5,2,1394,2002,1281,748,938,681,
9,25,7,2,2339,2387,2647,1659,1915,2254,
38,25,9,2,1252,1292,1224,1569,1155,1282,
46,25,11,2,2199,2019,864,1450,931,997,
28,25,13,2,2545,2154,1691,1642,1214,961,
64,25,15,2,1426,1672,1326,901,1206,1523,
52,25,17,2,2779,2501,2301,1587,952,1556,
20,25,19,2,2606,2219,2786,1006,743,1227,
21,25,21,2,3146,1759,707,1388,1104,1176,
40,25,23,2,1417,1808,1173,1023,962,1066,
49,25,25,2,1390,1564,984,1166,764,1353,
27,25,27,2,1558,1351,1738,921,930,1455,
53,25,29,2,2654,1505,1235,1919,1489,766,
56,25,31,2,2184,1985,2237,2088,1149,1006,
11,26,2,1,3907,5579,3080,4155,1490,2410,
5,26,4,1,2035,3783,2496,1948,2315,2072,
61,26,6,1,2099,1770,2102,1409,2066,4370,
7,26,8,1,2967,3199,1844,1744,1830,2353,
38,26,10,1,5582,2276,1484,1536,1341,1464,
62,26,12,1,3900,4434,1075,1749,816,1020,
15,26,14,1,3440,2889,1852,1603,1550,1632,
60,26,16,1,4442,2739,2680,1413,1548,1181,
54,26,18,1,2746,3957,3556,3967,2114,1837,
37,26,20,1,1144,4068,2249,2328,446,2894,
29,26,22,1,3830,2211,1280,1173,1246,1427,
26,26,24,1,689,4707,2913,1561,1396,2849,197
35,26,26,1,794,2061,2592,639,1603,1989,
64,26,28,1,7054,1911,2438,1722,1805,3043,
23,26,30,1,3767,5736,5511,2796,1868,2297,
33,26,32,1,1575,2771,1635,1852,1720,1236,
39,26,1,2,3862,2449,1446,1352,2096,1099,
30,26,3,2,1625,3742,3753,2697,1782,2012,
9,26,5,2,7564,4556,2134,1733,2254,1949,
13,26,7,2,2990,1702,1946,1797,1695,838,
40,26,9,2,2781,2678,2173,1820,1493,1889,
25,26,11,2,1992,4098,1879,2072,1641,2837,
28,26,13,2,1377,1578,4354,1984,1602,2522,213
16,26,15,2,1302,2480,1591,2264,2057,2196,
63,26,17,2,6861,2384,2482,2616,1894,2106,
27,26,19,2,1128,4150,7562,2991,5485,5535,
36,26,21,2,1397,2864,1842,1415,1312,4359,
49,26,23,2,2872,1902,2630,880,1748,1587,
51,26,25,2,3109,2349,3243,2861,1779,1473,
57,26,27,2,3365,2700,3746,2108,2224,2348,
58,26,29,2,4052,2130,1969,1659,1694,2091,
19,26,31,2,1406,4005,4317,3383,2046,2010,
20,27,2,1,3043,2812,1950,1253,944,633,
8,27,4,1,3070,8092,5088,1034,866,1042,
22,27,6,1,1548,1204,1513,1392,1092,951,
62,27,8,1,1318,675,1452,542,929,1346,
6,27,10,1,3885,2343,1525,2278,3602,1615,
10,27,12,1,2098,2626,1910,1224,1600,544,
23,27,14,1,1289,860,837,185,1212,490,136
38,27,16,1,1732,1695,1272,1023,687,548,
49,27,18,1,3829,4676,1798,2166,1067,1310,
41,27,20,1,1893,2564,2666,1807,821,938,
60,27,22,1,3105,3689,3830,2245,2109,2162,
42,27,24,1,2240,1231,1018,1241,468,1571,
27,27,26,1,2580,1416,1478,1518,936,866,
25,27,28,1,3426,1202,1824,2720,1365,2141,
36,27,30,1,3152,1521,1285,1720,1105,1497,
43,27,32,1,1541,2003,1227,539,924,503,
31,27,1,2,3398,2214,3025,1716,702,600,
7,27,3,2,4378,1657,2699,2341,1493,1416,
32,27,5,2,1728,627,1504,997,703,918,
58,27,7,2,5168,4310,1274,1197,233,1848,
33,27,9,2,2610,2850,2071,1823,2408,1134,
44,27,11,2,3536,1910,1644,500,870,777,
35,27,13,2,1550,1476,3661,1518,1641,652,
29,27,15,2,1654,1957,2541,983,846,945,
48,27,17,2,2024,1587,2112,1284,911,1662,
5,27,19,2,2715,1481,3191,2891,1741,1359,
51,27,21,2,895,1058,1895,1166,743,3370,
30,27,23,2,1631,1324,2141,1410,1208,1064,
57,27,25,2,1625,1843,1207,2092,1350,964,
50,27,27,2,1263,539,2154,2353,342,2426,
55,27,29,2,2598,577,2966,1040,344,2182,
40,27,31,2,4760,7636,1975,1674,876,1216,
43,28,2,1,2138,1349,2083,1270,583,1515,163
7,28,4,1,1751,2237,1880,770,673,1100,
45,28,6,1,4536,3339,3554,1151,1112,809,
29,28,8,1,2027,1379,1675,977,2265,1118,
64,28,10,1,1221,639,1546,741,850,688,
32,28,12,1,1324,1569,865,1239,671,1362,
63,28,14,1,1439,1024,1630,568,1036,1195,
16,28,16,1,2017,1672,955,609,438,627,
62,28,18,1,1365,2066,2385,1506,997,743,
55,28,20,1,3263,2482,1928,974,993,1255,
47,28,22,1,1413,1943,1506,1672,824,708,
18,28,24,1,1721,1259,1154,516,538,1122,
51,28,26,1,1562,1754,1321,1132,811,286,
33,28,28,1,4418,2271,2014,1610,1621,1544,
19,28,30,1,2565,2224,2192,1236,1128,1115,
61,28,32,1,2019,1380,1651,899,584,452,
36,28,1,2,3488,1692,2937,1731,1161,1062,
68,28,3,2,1828,2133,2101,1475,660,1402,
58,28,5,2,4028,2680,2356,872,480,868,
34,28,7,2,2348,1301,1779,756,1109,406,
11,28,9,2,1758,1410,1835,782,722,1080,
21,28,11,2,1840,1425,1127,730,388,867,
23,28,13,2,2383,1550,2063,1251,1122,359,
52,28,15,2,1620,1162,1738,258,972,1590,
56,28,17,2,1874,1783,950,947,1006,701,
20,28,19,2,2084,1292,1285,863,1097,1881,
67,28,21,2,2325,1102,1130,945,1032,568,
57,28,23,2,1653,1386,888,1003,570,939,
60,28,25,2,2892,1891,1987,1484,1114,861,
15,28,27,2,4703,3898,3980,834,1031,1222,
13,28,29,2,2950,1790,1244,1004,708,738,
38,28,31,2,5080,1674,1626,947,638,952,
19,29,2,1,2761,2647,3850,3305,1850,1058,
30,29,4,1,2262,2550,2595,1927,1765,901,
55,29,6,1,1762,1907,2321,2046,1714,1003,
58,29,8,1,1757,1241,3019,2236,1671,1834,
6,29,10,1,1447,1566,1083,2099,1093,922,
50,29,12,1,1748,2988,2491,4460,2312,1460,
21,29,14,1,3279,2258,2769,2027,1365,926,
43,29,16,1,2371,1797,3079,2351,,775,
41,29,18,1,3514,3787,2464,2642,1694,1488,
40,29,20,1,3621,2333,4019,3681,1593,1364,
33,29,22,1,1895,1424,1340,2320,1921,1406,
53,29,24,1,2272,1808,956,2938,404,2274,
37,29,26,1,2567,1831,2301,1686,1443,782,
29,29,28,1,3534,1757,2091,2238,2410,3406,
63,29,30,1,5908,1714,2101,2298,1614,1228,
67,29,32,1,2138,2535,2371,1373,1456,741,
48,29,1,2,1864,3515,1535,7719,1498,1295,
12,29,3,2,1790,2085,1855,3248,766,1676,
17,29,5,2,1947,2386,2723,1624,1632,1345,
64,29,7,2,5419,1665,2388,2336,3642,1320,
44,29,9,2,2891,3855,1693,988,1664,1508,
23,29,11,2,2565,4214,5443,2966,588,1260,
32,29,13,2,3381,2506,2930,2502,1738,1383,
10,29,15,2,1614,2380,2055,1629,1532,1703,
22,29,17,2,2538,1640,3257,2888,884,1372,
42,29,19,2,2722,2322,3292,1949,1899,1439,
60,29,21,2,2435,2509,1578,2076,1735,1337,
16,29,23,2,1119,2075,1876,2642,975,951,
62,29,25,2,2757,2186,1397,1975,1398,1292,
9,29,27,2,2557,3012,2559,1701,1884,1921,
5,29,29,2,2411,2605,2554,2474,2099,1623,
25,29,31,2,2988,1972,1741,4934,1724,1264,
64,30,2,1,3546,3320,3766,1933,1486,1257,
27,30,4,1,2827,2810,2750,1713,1820,1606,
16,30,6,1,1818,2365,2116,2197,1885,1914,
41,30,8,1,2042,1999,1937,1893,2401,3593,
51,30,10,1,2451,1924,2888,1348,2831,1300,
45,30,12,1,2478,2685,2845,2309,1232,1496,
44,30,14,1,1885,2019,2176,1514,1545,1312,139
32,30,16,1,2669,2140,3415,2456,1129,1439,
48,30,18,1,2212,3115,1813,2243,1255,2365,
6,30,20,1,3461,2180,2131,2436,1226,2174,
37,30,22,1,2649,2047,1982,2998,3988,1797,
5,30,24,1,3258,2648,2289,1701,1511,2384,
49,30,26,1,3710,1788,2585,1837,1714,2602,
19,30,28,1,3586,2468,3827,2862,1753,4378,
22,30,30,1,3367,2190,2995,2313,2008,1984,
46,30,32,1,1930,3311,1853,1448,2095,1057,
54,30,1,2,3336,2360,1633,3659,1416,1509,
29,30,3,2,3886,2436,2017,2851,1243,2103,
58,30,5,2,2037,1489,7046,1661,1224,1198,
66,30,7,2,3040,4351,2817,2130,2076,2147,
38,30,9,2,1950,2729,1644,1718,1896,2017,
50,30,11,2,2855,2941,2237,1359,1682,1967,
31,30,13,2,3238,2179,2944,1789,1618,1458,
56,30,15,2,1416,1254,3712,1751,1681,1509,198
40,30,17,2,3441,5313,2442,2115,1840,1394,
53,30,19,2,2636,2888,3895,2407,2108,2617,
43,30,21,2,2939,2732,2165,4510,1403,2234,
60,30,23,2,1747,1805,2673,1496,1456,1711,
61,30,25,2,4011,4232,3330,7576,2358,2007,
62,30,27,2,2844,2795,2742,2371,1732,2693,
57,30,29,2,3311,2466,3364,2219,1905,2387,
18,30,31,2,3282,2113,2563,2548,1813,1488,
12,31,2,1,3823,2993,3889,3206,1877,140,
14,31,4,1,3952,4050,3640,2976,3354,1380,
35,31,6,1,2224,3640,3205,1859,1607,1559,
7,31,8,1,3442,2327,2482,3524,2472,2616,
58,31,10,1,2573,2296,2049,2378,1477,820,
48,31,12,1,3491,5538,4080,3604,2405,966,
57,31,14,1,5174,1250,3470,2084,2091,871,
28,31,16,1,4216,3384,2873,2205,2176,1991,
63,31,18,1,3177,2112,2614,499,831,1164,
19,31,20,1,4616,3694,2638,2363,2556,1657,
56,31,22,1,1928,2568,1324,1235,1280,898,
10,31,24,1,3747,2223,2409,2164,2590,2990,
62,31,26,1,2344,3454,1714,1719,892,727,
38,31,28,1,2995,2628,2365,3046,3101,3095,
11,31,30,1,4092,1987,3565,2336,2475,1200,
16,31,32,1,3079,4316,3372,1896,1972,592,
22,31,1,2,3026,3865,2094,2170,1823,1513,
26,31,3,2,5089,3433,4011,3853,2082,2437,
43,31,5,2,4176,2100,2601,2632,2007,1648,
31,31,7,2,4740,4375,4450,2287,2081,1890,
53,31,9,2,2324,2959,2272,2817,1725,1301,
61,31,11,2,2233,3778,2257,704,1210,862,
67,31,13,2,2351,4511,1690,1848,1470,665,
5,31,15,2,2984,3468,2296,3145,2355,1429,
45,31,17,2,4314,3297,3920,2888,2499,2397,
9,31,19,2,6343,4725,3212,3070,1307,1256,
65,31,21,2,1587,2877,2279,1597,1746,1760,
66,31,23,2,2367,2930,3169,2805,2058,993,
17,31,25,2,5906,3164,2804,2961,2004,1594,
51,31,27,2,2411,2037,2311,2874,3001,2199,
52,31,29,2,1898,1975,3449,2884,1800,1629,
37,31,31,2,3438,4583,5063,4735,2029,1237,
26,32,2,1,3370,3164,2163,1784,1335,1238,
14,32,4,1,2492,4437,3098,1495,1385,2395,
36,32,6,1,126,2650,1989,1823,1352,1330,
38,32,8,1,402,4358,2293,2021,1528,2025,
8,32,10,1,3437,4669,2196,3169,600,4287,
66,32,12,1,1660,2761,2460,2701,1239,1471,
62,32,14,1,1263,1828,2023,2329,1056,1195,
20,32,16,1,2988,5832,2431,2071,1277,1496,116
44,32,18,1,1470,2135,1978,2850,2584,1368,
49,32,20,1,1078,2341,2510,2508,1787,1266,
13,32,22,1,4226,2350,1711,991,954,2010,
48,32,24,1,2193,2982,1901,2509,1148,2135,
56,32,26,1,1231,2010,5085,2685,1942,1267,
47,32,28,1,2341,2240,2661,1964,2592,2952,
71,32,30,1,1582,575,2857,2070,1150,937,
57,32,32,1,454,2688,2050,2792,1360,1421,
33,32,1,2,311,3781,3973,1639,1300,974,
6,32,3,2,3402,1968,2911,1516,317,3492,
54,32,5,2,329,2651,3656,2807,1209,1458,
24,32,7,2,1432,575,4770,2979,2076,2511,
68,32,9,2,337,1456,3858,1350,1497,1556,
12,32,11,2,4956,2702,3957,1101,389,2965,
60,32,13,2,581,2939,3222,1522,2139,1193,
31,32,15,2,1580,1065,1285,1476,1886,1254,
61,32,17,2,435,1824,5539,1978,2234,1066,
67,32,19,2,1572,2603,4935,1170,2636,1952,
30,32,21,2,2269,2168,1027,1602,1184,1158,
65,32,23,2,1432,1592,2339,1000,999,1295,
19,32,25,2,3079,3342,2538,2155,1558,1304,
69,32,27,2,1027,952,3574,1650,1304,1460,
21,32,29,2,3047,3554,1843,2192,1658,1255,
53,32,31,2,578,1919,2689,3296,944,1417,
35,33,2,1,2480,2356,2040,2495,2270,1822,
60,33,4,1,2081,2984,1970,2921,2242,1742,
64,33,6,1,2828,1832,1751,2078,1898,1761,
26,33,8,1,805,2389,2234,1605,1561,3599,
55,33,10,1,1444,2567,2343,2341,2505,2042,
48,33,12,1,1520,3670,1916,2806,1978,1515,
21,33,14,1,3029,1563,2208,1804,1715,1654,
34,33,16,1,2098,2206,2388,2397,2020,1451,
53,33,18,1,1674,2309,1840,1685,1583,1596,
6,33,20,1,2751,2637,2632,2513,1717,2935,
42,33,22,1,1126,2338,2132,2969,2457,1882,
36,33,24,1,2233,1628,2494,3523,1619,2397,
14,33,26,1,2126,1661,2619,2495,2044,2102,
58,33,28,1,2585,1537,2803,1960,2401,2941,
47,33,30,1,2647,2277,2680,2840,2196,3578,
25,33,32,1,2398,3755,3218,3617,1583,1284,
38,33,1,2,3514,3753,2650,3278,1549,2038,
39,33,3,2,3399,1857,2222,2131,2839,3154,
17,33,5,2,2178,2809,3558,1949,1428,1696,
59,33,7,2,2404,2639,2760,3807,2206,2233,
8,33,9,2,2349,2797,3130,2475,2520,3194,
46,33,11,2,1615,4027,2766,1981,2469,3100,
44,33,13,2,1973,2376,2732,2362,1893,1307,
32,33,15,2,1556,1653,2218,1941,1862,1936,
13,33,17,2,2175,2478,2690,2270,1943,3051,
52,33,19,2,2389,3595,3133,1852,1945,2681,
23,33,21,2,3095,2597,2037,4458,1477,2762,
51,33,23,2,1940,2324,2821,2722,1657,2173,
56,33,25,2,2409,3727,1840,2470,2234,2040,
45,33,27,2,1371,3433,2446,1747,2868,2342,
62,33,29,2,2224,2725,3836,2271,2613,3028,
22,33,31,2,2456,1901,2051,3120,1716,1944,
47,34,2,1,900,1945,632,1448,644,1642,267
