seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
18,12,6,1,0,0,0,0,0,1,
53,12,8,1,0,1,0,0,0,1,
32,12,10,1,0,0,0,0,0,0,
69,12,12,1,0,0,1,1,0,1,
11,12,14,1,0,1,0,0,0,1,
14,12,16,1,,1,1,0,0,1,
68,12,18,1,0,0,0,0,0,1,
70,12,20,1,0,0,,1,0,0,
51,12,22,1,0,0,1,0,1,1,
26,12,24,1,0,0,0,0,,1,
42,12,26,1,0,0,,1,0,1,
39,12,28,1,0,0,0,0,,1,
40,12,30,1,0,0,0,0,0,1,
41,12,32,1,0,0,0,0,0,,1
24,12,1,2,0,0,0,0,,1,1
28,12,3,2,0,0,0,0,,1,
30,12,5,2,0,1,,1,1,1,
36,12,7,2,0,0,1,1,0,1,
60,12,9,2,0,0,0,1,1,0,
7,12,11,2,0,0,1,,1,1,
38,12,13,2,0,,1,1,0,1,
64,12,15,2,0,0,0,0,1,1,
20,12,17,2,0,1,0,0,1,0,
49,12,19,2,0,0,1,0,0,1,
6,12,21,2,0,0,0,0,0,1,
48,12,23,2,0,1,0,0,0,1,
8,12,25,2,0,0,0,0,,1,
67,12,27,2,0,0,1,0,1,1,
23,12,29,2,0,1,1,,1,0,1
55,12,31,2,0,0,0,0,1,0,
56,13,2,1,0,1,1,1,0,1,
53,13,4,1,0,1,0,0,0,1,
43,13,6,1,0,0,0,0,0,0,
48,13,8,1,0,0,0,0,0,0,
45,13,10,1,0,0,0,0,0,1,
29,13,12,1,0,0,1,1,1,1,
35,13,14,1,0,0,0,0,1,1,
17,13,16,1,0,0,1,1,0,1,
51,13,18,1,0,0,1,1,0,0,
55,13,20,1,0,0,0,0,0,1,
37,13,22,1,0,0,0,0,1,1,
7,13,24,1,0,0,0,0,,1,
8,13,26,1,0,0,1,0,0,1,
15,13,28,1,0,0,0,1,0,1,
26,13,30,1,0,0,0,1,1,1,
28,13,32,1,0,0,0,1,0,1,
64,13,1,2,0,0,0,0,,1,
22,13,3,2,0,0,0,0,,1,
60,13,5,2,0,0,0,0,0,1,
30,13,7,2,0,0,0,0,0,1,
18,13,9,2,0,0,0,1,0,1,
58,13,11,2,0,0,1,0,0,1,
50,13,13,2,0,0,0,0,0,1,
47,13,15,2,0,0,1,0,0,1,
38,13,17,2,0,0,0,0,0,1,
9,13,19,2,0,0,1,0,0,0,
14,13,21,2,0,0,0,0,0,0,
5,13,23,2,,1,0,0,0,0,
59,13,25,2,0,0,0,0,0,1,
6,13,27,2,0,0,0,0,0,1,
12,13,29,2,0,0,1,0,0,1,
36,13,31,2,0,0,0,0,0,1,
39,14,2,1,0,1,1,1,1,1,
66,14,4,1,0,1,1,1,0,1,
37,14,6,1,0,0,1,0,0,0,
50,14,8,1,0,0,0,0,1,1,
60,14,10,1,0,1,1,1,0,1,1
7,14,12,1,0,1,1,0,0,1,
63,14,14,1,0,0,0,1,1,,1
35,14,16,1,0,0,1,1,0,0,
53,14,18,1,0,1,1,,1,0,
23,14,20,1,0,1,1,0,,1,
29,14,22,1,0,1,1,1,1,,
36,14,24,1,0,1,1,1,1,1,
30,14,26,1,0,1,0,0,0,1,
34,14,28,1,0,1,0,1,0,1,
46,14,30,1,0,1,1,0,0,1,
45,14,32,1,0,1,1,1,0,0,
26,14,1,2,0,0,1,1,,1,
16,14,3,2,0,1,1,0,,1,
54,14,5,2,0,1,1,1,1,0,
11,14,7,2,0,0,1,1,1,1,
5,14,9,2,0,0,1,1,1,1,
44,14,11,2,0,1,1,1,0,0,
33,14,13,2,0,1,1,1,1,1,1
48,14,15,2,0,1,1,0,0,0,
59,14,17,2,0,1,1,0,0,1,
51,14,19,2,0,1,1,0,0,0,
15,14,21,2,0,,1,1,0,0,
55,14,23,2,0,0,,1,1,0,1
14,14,25,2,0,1,0,0,0,0,
18,14,27,2,0,0,1,0,1,1,
13,14,29,2,0,1,0,0,1,1,
49,14,31,2,0,1,1,0,1,,1
22,15,2,1,0,0,0,0,,1,
