seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
57,21,14,2,0,1,0,0,1,1,
50,21,16,2,0,0,1,0,0,1,
58,21,18,2,0,0,0,,1,1,
21,21,20,2,0,1,1,,1,1,
7,21,22,2,0,0,0,1,0,1,
5,21,24,2,0,0,0,0,,1,
59,21,26,2,0,0,1,1,0,1,
68,21,28,2,0,0,1,0,0,1,
49,21,30,2,0,0,1,0,0,1,
63,21,32,2,0,0,0,1,0,1,
33,22,1,1,0,0,0,0,0,1,
19,22,3,1,0,0,0,0,1,0,
12,22,5,1,0,1,0,0,0,1,
18,22,7,1,0,1,1,,,,
57,22,9,1,0,0,0,0,0,0,
14,22,11,1,,0,0,1,1,1,
29,22,13,1,0,0,0,0,0,0,
21,22,15,1,0,0,0,0,0,0,
46,22,17,1,0,0,0,0,0,0,
53,22,19,1,0,0,0,0,0,0,
37,22,21,1,0,0,0,0,0,0,
24,22,23,1,0,0,0,0,0,0,
62,22,25,1,0,0,0,0,0,0,
31,22,27,1,0,0,0,0,0,1,
17,22,29,1,0,0,0,1,1,0,
9,22,31,1,0,0,0,0,0,0,
39,22,2,2,0,0,0,1,0,0,
25,22,4,2,0,0,0,0,0,0,
54,22,6,2,0,0,1,0,0,0,
34,22,8,2,0,0,0,0,1,1,
5,22,10,2,0,1,1,1,1,,1
65,22,12,2,0,0,0,0,1,0,
44,22,14,2,0,1,0,0,1,1,
15,22,16,2,0,0,0,1,1,1,
27,22,18,2,0,0,0,0,0,0,
22,22,20,2,0,0,0,0,0,0,
49,22,22,2,0,1,0,0,0,0,
52,22,24,2,0,0,0,0,,1,
16,22,26,2,0,0,0,1,0,0,
50,22,28,2,0,0,0,0,0,0,
11,22,30,2,0,0,0,1,0,1,
41,22,32,2,0,1,0,0,0,1,
50,23,1,1,0,1,0,0,,1,
58,23,3,1,0,1,0,0,,1,
19,23,5,1,0,1,0,0,0,1,
53,23,7,1,0,1,0,1,1,0,
43,23,9,1,0,0,0,1,,1,
11,23,11,1,0,0,1,1,,1,
24,23,13,1,0,0,1,0,,1,
30,23,15,1,0,0,1,0,0,0,
68,23,17,1,0,0,1,0,1,1,
9,23,19,1,0,1,1,1,0,0,
33,23,21,1,0,0,0,0,0,0,
25,23,23,1,0,1,0,1,0,1,
5,23,25,1,0,1,1,0,,1,
17,23,27,1,0,0,1,1,0,1,
10,23,29,1,0,1,1,1,1,1,
51,23,31,1,0,0,1,1,1,1,
12,23,2,2,0,1,1,0,,1,
6,23,4,2,0,1,1,0,0,1,
62,23,6,2,0,0,1,1,1,1,
38,23,8,2,0,1,0,0,0,1,
44,23,10,2,0,0,0,,1,1,
49,23,12,2,0,0,,1,1,1,1
39,23,14,2,0,0,0,,1,1,
21,23,16,2,0,1,1,1,1,1,
35,23,18,2,0,0,0,0,0,1,
47,23,20,2,0,0,1,1,1,1,
37,23,22,2,0,0,1,0,1,1,
36,23,24,2,0,0,0,0,,1,
56,23,26,2,0,1,1,1,0,1,
8,23,28,2,,1,1,1,1,1,
23,23,30,2,0,0,0,1,0,1,
34,23,32,2,0,1,0,0,0,1,
61,24,1,1,0,0,0,0,,1,
55,24,3,1,0,0,1,0,,1,
12,24,5,1,0,0,0,0,0,0,
45,24,7,1,0,1,1,1,1,1,
67,24,9,1,0,0,0,0,0,1,
10,24,11,1,0,0,1,0,,1,
57,24,13,1,0,0,1,1,,1,
40,24,15,1,0,1,0,0,0,0,
24,24,17,1,0,0,0,0,0,0,
42,24,19,1,0,0,0,0,0,0,
66,24,21,1,0,,1,1,1,0,
11,24,23,1,0,0,0,0,0,0,
38,24,25,1,0,0,0,0,,1,
6,24,27,1,0,0,0,0,0,1,
30,24,29,1,0,1,1,0,1,0,
60,24,31,1,0,0,1,0,0,0,
31,24,2,2,0,1,1,1,0,0,
16,24,4,2,0,0,1,0,0,0,
52,24,6,2,0,0,1,1,1,1,
28,24,8,2,0,0,0,1,0,0,
18,24,10,2,0,,1,1,1,0,
51,24,12,2,0,1,1,1,1,,
15,24,14,2,0,0,0,0,0,0,
43,24,16,2,0,1,0,1,0,0,
63,24,18,2,0,0,0,1,0,0,
23,24,20,2,0,,1,1,0,0,
8,24,22,2,0,0,,1,0,1,
65,24,24,2,0,0,0,1,1,1,
25,24,26,2,0,0,1,0,1,1,
49,24,28,2,0,0,1,1,0,1,
39,24,30,2,0,1,0,0,,1,
50,24,32,2,0,0,1,1,1,0,
18,25,1,1,0,1,1,0,0,1,1
53,25,3,1,0,1,1,0,,1,
55,25,5,1,0,1,1,0,0,0,
59,25,7,1,0,1,0,1,0,0,
24,25,9,1,0,1,1,0,1,,1
41,25,11,1,0,0,0,1,,1,
60,25,13,1,0,,1,0,,1,
16,25,15,1,0,0,1,1,1,1,
30,25,17,1,0,1,1,1,0,0,
49,25,19,1,0,1,0,,1,0,
54,25,21,1,0,0,1,0,0,1,
39,25,23,1,0,0,0,1,1,1,
56,25,25,1,0,1,1,0,0,0,
48,25,27,1,0,1,0,1,0,,
15,25,29,1,0,1,1,0,1,1,
45,25,31,1,0,1,,1,0,0,
46,25,2,2,,1,0,1,0,0,
35,25,4,2,0,0,0,1,0,1,1
36,25,6,2,0,0,0,0,1,,
33,25,8,2,,0,0,1,1,,
25,25,10,2,0,1,0,1,1,1,
9,25,12,2,0,1,1,0,,1,
8,25,14,2,0,0,1,0,1,1,
34,25,16,2,0,1,0,0,1,1,
62,25,18,2,0,0,1,,1,0,
38,25,20,2,0,1,0,0,1,1,1
51,25,22,2,0,1,1,1,0,0,
23,25,24,2,0,0,0,0,,1,
47,25,26,2,0,1,1,1,0,0,
19,25,28,2,0,0,0,1,1,1,
17,25,30,2,0,1,0,0,,1,
57,25,32,2,0,0,,1,0,,1
11,26,1,1,0,0,0,0,,0,
55,26,3,1,0,0,0,0,,1,
41,26,5,1,0,0,,1,0,0,
34,26,7,1,0,0,1,1,0,1,
19,26,9,1,0,1,0,0,0,1,
18,26,11,1,0,0,0,1,1,0,
29,26,13,1,0,0,0,0,0,1,
66,26,15,1,0,0,1,0,1,0,
59,26,17,1,0,0,1,0,0,0,
26,26,19,1,0,0,0,0,1,0,
52,26,21,1,0,,1,0,,1,
64,26,23,1,0,0,0,0,,1,
27,26,25,1,0,0,0,0,0,1,
54,26,27,1,0,0,1,0,0,1,
13,26,29,1,0,0,1,0,0,0,
6,26,31,1,0,0,0,,0,0,
32,26,2,2,0,1,1,0,0,0,
16,26,4,2,0,0,0,0,0,0,
45,26,6,2,0,0,1,0,0,,1
60,26,8,2,0,0,0,1,0,1,
8,26,10,2,0,0,0,0,0,0,
53,26,12,2,0,0,0,0,,0,
22,26,14,2,0,0,1,0,1,0,
31,26,16,2,0,0,0,0,0,0,
48,26,18,2,0,0,0,0,0,1,
38,26,20,2,0,0,0,0,0,1,
67,26,22,2,0,1,0,1,0,1,
25,26,24,2,0,0,0,0,,1,
47,26,26,2,0,0,0,0,0,1,
30,26,28,2,0,0,0,0,0,1,
61,26,30,2,0,0,0,0,0,0,
28,26,32,2,0,0,1,1,0,1,
43,27,1,1,0,1,1,0,0,,
65,27,3,1,0,0,0,0,,1,
51,27,5,1,0,1,1,0,1,1,
35,27,7,1,0,1,1,0,1,1,
5,27,9,1,0,1,1,,1,1,
11,27,11,1,0,1,1,1,1,1,
24,27,13,1,0,1,1,1,1,0,
68,27,15,1,0,0,0,0,0,1,
23,27,17,1,0,1,1,0,0,1,
10,27,19,1,0,1,0,1,0,1,
9,27,21,1,0,0,1,0,0,1,
49,27,23,1,0,0,1,1,1,1,
16,27,25,1,0,1,0,0,1,1,
37,27,27,1,0,0,0,1,0,1,
45,27,29,1,0,0,0,0,0,1,1
28,27,31,1,0,0,0,1,1,1,
12,27,2,2,0,1,1,1,1,,
21,27,4,2,0,1,1,1,0,1,1
46,27,6,2,0,0,0,0,0,0,0
32,27,8,2,0,0,1,0,1,0,
38,27,10,2,0,0,0,0,0,0,
19,27,12,2,0,1,0,1,1,0,
42,27,14,2,0,1,1,0,1,1,
67,27,16,2,0,0,0,1,0,1,
63,27,18,2,0,1,0,0,0,0,
64,27,20,2,0,0,0,0,0,1,
17,27,22,2,0,1,1,1,1,1,
62,27,24,2,0,0,0,0,,1,
27,27,26,2,0,0,1,1,1,1,
20,27,28,2,0,1,1,0,0,1,
26,27,30,2,0,1,1,1,,1,
53,27,32,2,0,0,0,1,1,1,1
13,28,1,1,0,0,1,1,1,1,
42,28,3,1,0,0,0,0,,0,
57,28,5,1,0,0,1,1,0,0,
49,28,7,1,0,0,1,0,0,1,
44,28,9,1,0,0,0,0,0,1,
62,28,11,1,0,0,0,1,0,0,
33,28,13,1,0,0,0,0,0,1,1
51,28,15,1,0,0,0,1,0,1,
28,28,17,1,0,0,0,1,0,1,
18,28,19,1,0,0,1,0,0,1,
5,28,21,1,0,0,0,0,1,1,
21,28,23,1,0,0,0,0,1,1,
58,28,25,1,0,0,0,0,0,1,
46,28,27,1,0,1,0,1,0,0,
56,28,29,1,0,1,1,1,1,1,
9,28,31,1,0,0,0,0,0,1,
19,28,2,2,0,0,0,0,0,1,
48,28,4,2,0,0,0,1,1,0,
32,28,6,2,0,0,0,1,1,1,
22,28,8,2,0,1,0,0,0,,
10,28,10,2,0,1,1,1,0,1,
53,28,12,2,0,0,1,1,0,0,1
55,28,14,2,0,0,1,0,0,,0
24,28,16,2,0,1,1,1,0,0,
12,28,18,2,0,1,1,0,0,0,
26,28,20,2,0,0,,1,1,1,
15,28,22,2,0,0,0,0,0,1,
25,28,24,2,0,0,0,1,,0,
61,28,26,2,0,0,0,1,0,0,
8,28,28,2,0,0,0,1,0,0,
31,28,30,2,0,0,0,0,0,1,
63,28,32,2,0,0,1,0,0,1,
13,29,1,1,0,0,0,0,,1,
49,29,3,1,0,1,1,0,,1,
23,29,5,1,0,,1,0,0,1,
42,29,7,1,0,0,0,0,0,1,
9,29,9,1,0,0,,1,,1,
35,29,11,1,0,0,1,1,,1,
5,29,13,1,0,0,0,0,,1,
62,29,15,1,0,0,0,1,0,0,
27,29,17,1,0,0,1,0,0,1,
53,29,19,1,0,1,0,0,1,1,
57,29,21,1,0,0,0,0,1,1,
22,29,23,1,0,0,0,0,0,0,
19,29,25,1,0,0,0,0,,1,
40,29,27,1,0,0,1,0,0,1,
34,29,29,1,0,0,1,0,0,0,
33,29,31,1,0,0,1,1,0,1,
61,29,2,2,0,0,0,1,0,0,
48,29,4,2,0,0,0,0,0,0,
25,29,6,2,0,0,1,0,0,1,
31,29,8,2,0,0,1,1,0,1,
45,29,10,2,0,0,0,0,0,1,
56,29,12,2,0,1,0,0,,1,
6,29,14,2,0,0,0,0,1,0,
47,29,16,2,0,0,0,0,0,0,
36,29,18,2,0,0,0,1,0,1,
55,29,20,2,0,0,0,0,0,0,
54,29,22,2,0,0,1,1,0,1,
51,29,24,2,0,0,0,0,,1,
58,29,26,2,0,0,0,0,0,0,
7,29,28,2,0,0,0,0,,1,
17,29,30,2,0,0,,1,0,1,
8,29,32,2,0,0,0,0,1,0,
