seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
35,18,31,2,1920,2004,1260,933,715,1250,
23,19,1,1,2362,3182,1630,1388,,160,
36,19,3,1,1583,1436,1479,1157,,149,
6,19,5,1,3327,1698,1581,1066,775,1109,
32,19,7,1,1171,126,747,153,982,1142,
53,19,9,1,1316,1699,1177,1475,205,109,
5,19,11,1,2026,2629,844,245,140,147,
20,19,13,1,1993,4644,3456,379,431,197,
57,19,15,1,2017,933,891,333,136,1166,
43,19,17,1,2274,2774,224,1006,793,1830,
60,19,19,1,1690,2998,3083,1170,1300,1934,
44,19,21,1,1057,178,155,1248,1014,1335,
22,19,23,1,1278,1211,2860,1092,1190,1156,
64,19,25,1,2080,1869,1193,847,,182,
18,19,27,1,1567,1800,284,3064,420,615,
17,19,29,1,2354,332,132,2839,2575,,399
46,19,31,1,1172,1395,2705,972,1133,1627,
25,19,2,2,1036,560,1094,459,,359,
27,19,4,2,1677,1958,1644,1058,530,156,
61,19,6,2,1308,1568,295,1828,679,169,
50,19,8,2,1148,3082,192,850,1280,1164,
58,19,10,2,1758,1301,313,146,744,261,
38,19,12,2,5632,2328,1837,1052,,159,
47,19,14,2,1361,1058,2198,515,1783,1202,
13,19,16,2,2475,1509,2107,3558,2125,1389,
19,19,18,2,2708,828,233,546,1136,1196,
52,19,20,2,2200,1231,359,1484,904,803,
31,19,22,2,1854,1614,1778,984,914,207,
49,19,24,2,1445,153,1309,1154,,361,
8,19,26,2,7535,2034,1475,1646,1168,2089,
30,19,28,2,3480,265,1190,163,169,148,
45,19,30,2,2598,360,1920,1457,1725,1820,
56,19,32,2,986,3095,1631,944,1292,558,
61,20,2,1,2819,2415,2153,1886,1363,2290,
14,20,4,1,2363,2228,280,1933,1223,2073,
41,20,6,1,1861,1779,1620,1589,1040,931,
7,20,8,1,2065,2126,1474,1375,1912,178,
22,20,10,1,1637,1557,1607,987,1174,1890,
65,20,12,1,,217,2009,1205,201,846,
38,20,14,1,1561,1524,1352,1794,1489,1133,
48,20,16,1,2229,1464,2021,1000,1080,769,
29,20,18,1,1683,372,164,1228,1315,1281,
45,20,20,1,2112,2281,1407,1016,1178,2076,
35,20,22,1,1301,1610,,196,1053,1399,
47,20,24,1,2117,1182,1264,1150,,244,
24,20,26,1,2059,1741,1491,1320,1472,1439,
57,20,28,1,1819,1256,1891,2137,,163,
30,20,30,1,2205,2164,2121,1786,1276,2093,
46,20,32,1,1347,1442,218,1288,951,752,
32,20,1,2,2133,2112,195,1281,1198,1368,
17,20,3,2,2701,1655,1273,1817,,174,
66,20,5,2,2454,1286,1214,792,918,894,
39,20,7,2,2303,1058,210,1361,1224,1255,
9,20,9,2,2082,2286,1388,1375,132,181,
53,20,11,2,2514,1419,293,1070,136,279,
50,20,13,2,2503,,257,1158,903,1183,
59,20,15,2,1468,1472,1686,1423,1490,3197,
12,20,17,2,2136,2095,2764,1382,1198,2050,
64,20,19,2,1933,2494,2632,1171,1739,1400,
63,20,21,2,2181,1475,1303,3996,1346,1830,
31,20,23,2,1950,1464,1504,1166,973,2280,
26,20,25,2,1446,1394,2058,1261,416,1747,
37,20,27,2,1636,238,168,205,1390,1054,
56,20,29,2,,193,1812,1007,1366,1864,
60,20,31,2,2167,1555,2430,1406,973,2076,
32,21,2,1,1572,1657,502,809,1027,2124,
66,21,4,1,1218,1429,1288,939,801,1078,
5,21,6,1,3682,2787,1732,2727,153,,
30,21,8,1,1306,1092,1715,887,1011,1916,
49,21,10,1,3632,1265,947,885,1192,1162,
12,21,12,1,1370,1802,1396,978,,153,
64,21,14,1,,,,229,787,598,
41,21,16,1,1654,1913,2659,850,677,951,
52,21,18,1,1129,908,2051,2828,917,1201,
26,21,20,1,3113,2164,478,1186,735,962,
55,21,22,1,914,179,443,936,1337,665,
40,21,24,1,1850,988,930,821,,347,
34,21,26,1,2343,1500,955,916,928,832,
29,21,28,1,1532,1483,1532,136,164,2870,
62,21,30,1,3056,1550,738,767,1506,766,
46,21,32,1,1163,1171,422,635,871,633,
35,21,1,2,2257,1667,646,921,1045,838,
18,21,3,2,1657,1775,1950,2312,,176,
47,21,5,2,1303,994,1000,884,910,765,
13,21,7,2,1549,711,872,1277,195,1150,
27,21,9,2,1341,1806,2063,377,251,201,
15,21,11,2,2420,1441,101,668,,280,
44,21,13,2,1856,1048,107,2978,,180,
20,21,15,2,1328,1919,164,1056,1277,213,
51,21,17,2,1535,1568,2038,895,861,841,
7,21,19,2,2354,2245,1234,1002,1395,1717,
58,21,21,2,2043,177,848,729,1038,592,
42,21,23,2,1871,1129,342,902,837,1047,
23,21,25,2,2102,2102,1699,2044,,135,
56,21,27,2,1494,854,857,1137,131,168,
45,21,29,2,2113,1327,1111,1116,1208,1045,
63,21,31,2,1157,1408,1290,2017,196,951,
42,22,1,1,1985,4864,351,106,,99,
67,22,3,1,2383,696,214,514,1208,1453,
60,22,5,1,2324,2958,1457,717,661,987,
26,22,7,1,2881,2359,255,1125,893,1394,
48,22,9,1,1762,1498,1296,864,143,102,
19,22,11,1,2803,1605,223,648,,214,
32,22,13,1,957,196,2346,1959,1758,898,
44,22,15,1,1437,1716,1026,307,209,169,
38,22,17,1,2680,2068,2071,771,862,1144,
41,22,19,1,1851,231,418,1688,1266,2425,
56,22,21,1,2234,446,585,1136,1086,1769,
6,22,23,1,2607,,1696,1999,162,894,
14,22,25,1,2553,1949,2863,2032,,111,
17,22,27,1,2783,2247,205,184,192,121,
64,22,29,1,2937,,170,240,133,101,
30,22,31,1,2371,560,636,1233,871,2001,
57,22,2,2,2538,1358,2241,1434,1204,3282,
28,22,4,2,2464,2659,1392,,378,1075,
54,22,6,2,1657,1546,1308,1536,718,123,
15,22,8,2,1734,2347,1027,1592,,178,
39,22,10,2,1942,2010,284,1412,1263,1338,
66,22,12,2,1209,172,424,143,562,739,
20,22,14,2,1559,934,1643,1306,1080,964,
33,22,16,2,2211,1835,2156,798,750,775,
63,22,18,2,3815,2468,2079,972,1104,1805,
9,22,20,2,343,135,533,682,1506,361,
62,22,22,2,2358,668,232,190,823,701,
53,22,24,2,2548,1927,1559,157,,438,
59,22,26,2,2650,183,806,117,986,1124,
65,22,28,2,2238,2162,191,251,217,1110,
11,22,30,2,4857,944,1319,1884,1110,370,
50,22,32,2,3053,2188,193,1559,1021,524,
29,23,1,1,223,816,839,230,122,876,
56,23,3,1,845,514,252,756,358,922,
46,23,5,1,1016,839,819,582,174,106,
51,23,7,1,410,202,191,1173,1141,567,
9,23,9,1,1442,1818,1419,1760,,412,
45,23,11,1,1453,713,105,149,153,215,
16,23,13,1,712,430,1031,980,,331,211
42,23,15,1,293,138,425,935,155,202,
61,23,17,1,196,163,119,707,665,1021,
55,23,19,1,972,1096,142,165,1140,876,
25,23,21,1,389,894,213,230,157,147,
40,23,23,1,852,373,239,727,,170,
14,23,25,1,1211,2111,1056,2466,709,580,
36,23,27,1,2282,144,1485,1293,151,151,
44,23,29,1,1131,337,149,904,686,1102,
60,23,31,1,799,172,2533,603,,161,
19,23,2,2,1375,181,363,373,293,,108
58,23,4,2,322,316,309,690,865,850,
27,23,6,2,1029,1018,762,834,272,854,
63,23,8,2,1878,1110,873,642,947,1333,
34,23,10,2,1054,940,849,704,648,316,
38,23,12,2,1396,1050,728,1108,503,,117
67,23,14,2,368,787,241,146,817,662,
15,23,16,2,3750,1795,1171,723,535,658,
31,23,18,2,1161,504,211,,364,224,
33,23,20,2,1519,120,384,205,583,919,
66,23,22,2,244,654,507,168,252,277,
37,23,24,2,490,228,780,468,,157,
65,23,26,2,803,2042,370,314,938,639,
41,23,28,2,489,588,742,115,984,1741,
62,23,30,2,1377,1746,1261,1454,91,464,
26,23,32,2,681,161,149,1245,145,407,
33,24,2,1,1333,1354,614,2046,966,870,
51,24,4,1,2296,2059,1938,616,1788,1301,
16,24,6,1,1390,1212,954,902,839,940,
9,24,8,1,2279,1332,1633,1081,1147,1417,
20,24,10,1,1458,1141,2335,1046,1849,1479,
12,24,12,1,1271,1586,103,119,,203,
52,24,14,1,2589,1100,1079,1609,1488,770,
8,24,16,1,1059,177,1912,1841,1085,759,139
34,24,18,1,1833,1976,377,1925,192,883,
10,24,20,1,3215,2338,1024,458,1203,1328,
21,24,22,1,3703,1034,1000,828,1628,1817,
18,24,24,1,1576,904,1166,698,,252,
67,24,26,1,2917,1880,1214,913,823,476,
58,24,28,1,4028,1628,1435,1102,158,154,
26,24,30,1,1925,570,1386,2252,1798,1194,
39,24,32,1,1808,965,1308,182,1265,619,
15,24,1,2,1342,1921,1433,1886,1172,649,
38,24,3,2,1173,781,1595,1444,,205,
60,24,5,2,1466,842,1161,673,701,659,
46,24,7,2,1311,1731,1718,822,1159,1005,
30,24,9,2,1040,1059,973,1069,,157,
37,24,11,2,860,694,1357,1072,,107,
31,24,13,2,1792,1708,883,816,,85,
36,24,15,2,847,677,653,697,761,1325,
28,24,17,2,1115,1047,971,1053,2127,3178,
50,24,19,2,1390,920,925,749,949,1676,
27,24,21,2,1986,922,1350,3117,,138,
47,24,23,2,1908,2031,1313,1021,159,856,
49,24,25,2,2861,1005,982,2665,,159,
56,24,27,2,1346,1291,1386,405,139,98,
61,24,29,2,2977,914,1239,1039,2417,2678,
29,24,31,2,1457,1563,1001,425,313,961,
30,25,2,1,2130,1719,239,1546,1082,789,
17,25,4,1,3541,2408,321,1125,943,835,
66,25,6,1,1601,194,1565,1342,1003,258,
23,25,8,1,1261,1318,281,1406,211,169,
5,25,10,1,2314,2012,1435,1197,1236,1042,
37,25,12,1,1975,2211,991,1493,,146,
32,25,14,1,4088,1136,453,467,395,194,
58,25,16,1,1432,1641,1323,,270,687,
33,25,18,1,2805,2049,416,1186,742,784,
11,25,20,1,2012,2036,1611,1787,,268,
60,25,22,1,1086,1018,1526,422,265,1571,
19,25,24,1,2498,1673,956,517,,371,
48,25,26,1,1212,304,1155,813,598,972,
59,25,28,1,1730,772,1707,884,1251,1853,
51,25,30,1,2021,1684,2601,1328,1121,967,
14,25,32,1,1221,1907,317,479,219,664,
35,25,1,2,3644,1900,102,451,572,,161
55,25,3,2,1477,1744,1321,1611,,230,
42,25,5,2,1287,2002,1281,748,938,681,
9,25,7,2,1872,1828,256,1659,1407,448,
38,25,9,2,1252,1292,1224,919,140,354,
46,25,11,2,2199,1089,86,295,191,99,
28,25,13,2,1708,1922,649,1545,,131,
64,25,15,2,1250,1672,1326,901,1206,1523,
52,25,17,2,2066,2501,1887,1587,952,1556,
20,25,19,2,2044,2219,738,587,363,1227,
21,25,21,2,2606,1759,707,1388,1104,1176,
40,25,23,2,1417,1808,1173,1023,962,1066,
49,25,25,2,1390,1564,984,1166,764,1353,
27,25,27,2,1413,1351,1738,921,232,287,
53,25,29,2,2654,,125,398,1489,766,
56,25,31,2,1465,1542,1617,2088,836,1006,
11,26,2,1,2994,1941,133,219,1153,339,
5,26,4,1,1449,189,171,208,2315,2072,
61,26,6,1,2099,1770,1578,1409,1607,209,
7,26,8,1,2637,2812,622,166,1830,432,
38,26,10,1,2824,390,1484,921,194,1464,
62,26,12,1,3228,3970,557,1749,,114,
15,26,14,1,2024,,174,1246,137,1632,
60,26,16,1,3550,2134,,326,164,109,
54,26,18,1,2118,2176,2037,3027,1470,1557,
37,26,20,1,994,998,323,331,,363,
29,26,22,1,3012,1736,,287,270,318,
26,26,24,1,689,2524,220,254,521,245,197
35,26,26,1,794,2061,2014,221,1603,1989,
64,26,28,1,4196,304,799,336,311,296,
23,26,30,1,3131,291,153,552,214,83,
33,26,32,1,1575,2771,,333,1720,1236,
39,26,1,2,2506,387,1446,1352,,162,
30,26,3,2,794,1252,152,2034,,423,
9,26,5,2,6250,941,203,681,191,1119,
13,26,7,2,1851,142,1737,1797,1695,838,
40,26,9,2,1655,1529,1636,1549,,260,
25,26,11,2,1180,756,176,226,,246,
28,26,13,2,1377,658,911,163,212,670,
16,26,15,2,728,289,248,388,168,163,
63,26,17,2,5613,1224,1648,2245,1894,1863,
27,26,19,2,963,1796,209,694,957,235,
36,26,21,2,1140,673,552,234,198,232,
49,26,23,2,2491,1754,134,880,1748,1587,
51,26,25,2,404,89,1571,2537,1338,1473,
57,26,27,2,2350,1687,207,1961,404,673,
58,26,29,2,3726,1897,314,1659,1694,2091,
19,26,31,2,361,177,497,1148,182,130,
20,27,2,1,2366,1658,1733,1253,944,633,
8,27,4,1,2390,3367,3185,1034,866,1042,
22,27,6,1,1548,1204,1513,1392,1092,951,
62,27,8,1,1161,,116,542,701,203,
6,27,10,1,3154,390,1525,1304,2325,1615,
10,27,12,1,1572,506,1910,1224,181,544,
23,27,14,1,1289,860,837,91,98,,136
38,27,16,1,1732,1695,1272,1023,687,548,
49,27,18,1,1601,236,1005,176,693,240,
41,27,20,1,1522,680,424,111,821,938,
60,27,22,1,1415,1259,470,362,666,1079,
42,27,24,1,2240,1231,1018,1004,,176,
27,27,26,1,2580,1416,1478,1518,936,866,
25,27,28,1,3426,1202,1824,2361,107,2141,
36,27,30,1,3152,1521,1285,1720,1105,1497,
43,27,32,1,1541,2003,1227,539,924,503,
31,27,1,2,2009,580,172,321,702,600,
7,27,3,2,2389,,357,164,98,142,
32,27,5,2,1556,198,1504,997,703,918,
58,27,7,2,2035,1690,343,1197,233,1848,
33,27,9,2,1529,385,176,1262,,120,
44,27,11,2,1571,576,730,500,176,86,
35,27,13,2,1550,,410,586,,135,
29,27,15,2,1479,1957,148,834,122,945,
48,27,17,2,1106,471,271,425,911,1662,
5,27,19,2,2715,1481,1100,252,1741,1359,
51,27,21,2,794,688,182,995,144,171,
30,27,23,2,1631,1324,2141,1410,1208,1064,
57,27,25,2,1429,1843,1207,1896,135,113,
50,27,27,2,1263,539,1207,279,342,545,
55,27,29,2,1961,207,377,1040,130,234,
40,27,31,2,1264,1243,502,1674,876,1216,
43,28,2,1,1623,564,153,1270,197,308,163
7,28,4,1,1751,2237,1880,770,673,1100,
45,28,6,1,1672,1986,1150,129,155,210,
29,28,8,1,1059,241,1675,634,976,129,
64,28,10,1,1045,,698,185,697,688,
32,28,12,1,1324,1569,173,95,671,1362,
63,28,14,1,1154,1024,1630,403,165,146,
16,28,16,1,2017,1672,955,609,438,627,
62,28,18,1,1365,1481,300,203,642,743,
55,28,20,1,2118,2025,1928,974,993,1255,
47,28,22,1,1042,1627,167,198,159,176,
18,28,24,1,1721,1123,1154,516,,309,
51,28,26,1,1375,1578,1321,1132,646,286,
33,28,28,1,3183,1466,1337,912,264,1544,
19,28,30,1,2565,840,211,1236,1128,1115,
61,28,32,1,1576,455,221,899,584,452,
36,28,1,2,2983,725,257,792,235,356,
68,28,3,2,1828,,204,378,660,1402,
58,28,5,2,3347,2272,2356,872,480,868,
34,28,7,2,2348,1301,1779,756,855,406,
11,28,9,2,1277,1187,1728,782,722,742,
21,28,11,2,1840,1098,185,730,,182,
23,28,13,2,667,211,2063,1251,1122,359,
52,28,15,2,975,1044,1738,,390,1238,
56,28,17,2,1874,1783,950,947,540,701,
20,28,19,2,2084,1292,1285,863,1097,1881,
67,28,21,2,2004,138,246,327,709,568,
57,28,23,2,1416,973,888,1003,570,939,
60,28,25,2,1692,208,193,996,663,861,
15,28,27,2,1466,579,2301,663,301,109,
13,28,29,2,2137,1790,157,1004,708,738,
38,28,31,2,3382,1245,1626,947,638,952,
19,29,2,1,2460,1867,3850,2464,921,1058,
30,29,4,1,2127,188,2595,1742,1108,901,
55,29,6,1,1762,1907,2321,2046,1534,312,
58,29,8,1,1757,1241,1868,491,1671,1834,
6,29,10,1,1447,1566,1083,2099,1093,922,
50,29,12,1,1626,761,2491,2356,,198,
21,29,14,1,2343,1391,2067,425,1365,926,
43,29,16,1,2146,879,2376,112,,775,
41,29,18,1,3514,3293,375,2642,1343,425,
40,29,20,1,3004,1724,2754,3564,1593,1364,
33,29,22,1,1895,1258,1103,1809,308,1406,
53,29,24,1,2272,1673,165,2180,,473,
37,29,26,1,2567,1831,1806,166,1443,782,
29,29,28,1,3534,1493,1530,2238,169,191,
63,29,30,1,4659,1714,2101,2298,1478,983,
67,29,32,1,2138,2535,2371,1373,1456,741,
48,29,1,2,1864,3254,1434,7577,,173,
12,29,3,2,1790,1692,215,2640,,150,
17,29,5,2,1947,1784,538,1624,1323,1038,
64,29,7,2,4346,475,2388,2336,3642,1320,
44,29,9,2,2156,2071,1693,988,246,287,
23,29,11,2,2420,2239,544,1971,252,222,
32,29,13,2,3381,2350,2383,2502,,175,
10,29,15,2,1303,2210,227,1302,1532,1703,
22,29,17,2,1667,807,858,1013,655,1372,
42,29,19,2,2722,2322,3161,1655,148,467,
60,29,21,2,2435,1393,470,2076,1735,1337,
16,29,23,2,1119,2075,1876,2480,698,951,
62,29,25,2,2757,2186,1397,1975,1398,1292,
9,29,27,2,2249,3012,2559,1701,590,367,
5,29,29,2,2411,1766,2554,2338,411,1623,
25,29,31,2,2988,1972,1741,2761,636,1264,
64,30,2,1,3546,3110,191,1933,,140,
27,30,4,1,2827,2810,2750,1713,226,250,
16,30,6,1,1818,2365,2116,2197,1885,484,
41,30,8,1,2042,1680,163,1893,2401,368,
51,30,10,1,2053,222,2491,1348,2831,1300,
45,30,12,1,2478,2685,2679,388,,182,
44,30,14,1,1747,2019,2029,180,1545,,139
32,30,16,1,2669,2140,3269,2456,1129,1439,
48,30,18,1,2212,3115,1813,2243,1255,2365,
6,30,20,1,3461,2180,2131,2436,,136,
37,30,22,1,2649,2047,1785,229,993,1797,
5,30,24,1,3258,2648,2289,1701,,772,
49,30,26,1,3710,1788,2585,1837,1714,2602,
19,30,28,1,3586,2284,3613,515,,218,
22,30,30,1,3367,2190,2831,2313,2008,1984,
46,30,32,1,1714,2907,165,1448,2095,1057,
54,30,1,2,3336,2360,1633,3659,,297,
29,30,3,2,3053,2308,2017,2851,,199,
58,30,5,2,2037,1368,7046,1661,1224,1198,
66,30,7,2,3040,4158,154,193,273,2147,
38,30,9,2,1950,2206,1644,362,115,438,
50,30,11,2,2855,2343,127,1359,250,293,
31,30,13,2,3238,,186,1789,,337,
56,30,15,2,1416,1254,3549,145,602,191,198
40,30,17,2,2643,2987,2297,233,244,99,
53,30,19,2,2636,2888,3202,1713,1734,2022,
43,30,21,2,2939,2732,1713,4148,1403,2234,
60,30,23,2,1747,1805,2673,1496,,199,
61,30,25,2,2072,3060,2493,1831,121,359,
62,30,27,2,2696,175,2742,1752,373,708,
57,30,29,2,2463,2373,3203,2219,377,493,
18,30,31,2,3282,2113,2563,2548,1813,1488,
12,31,2,1,1647,1557,1213,1908,1877,140,
14,31,4,1,2654,1956,1395,1344,1207,139,
35,31,6,1,1088,1318,1659,985,822,867,
7,31,8,1,1589,652,1215,1035,1107,1417,
58,31,10,1,1467,1143,1145,1312,1477,820,
48,31,12,1,,189,1600,337,1064,141,
57,31,14,1,1922,786,1007,1057,1349,606,
28,31,16,1,2501,1165,1229,1057,864,694,
63,31,18,1,1266,1627,1237,141,831,1164,
19,31,20,1,1894,1643,1389,1143,1253,488,
56,31,22,1,1113,1005,160,393,1280,898,
10,31,24,1,2212,1287,1583,1048,,290,
62,31,26,1,1308,1332,1267,986,892,727,
38,31,28,1,1879,1487,312,952,1021,1854,
11,31,30,1,1817,1296,125,1209,950,179,
16,31,32,1,,250,2106,239,162,370,
22,31,1,2,1554,1702,410,1105,,183,
26,31,3,2,1779,1189,1452,1294,,205,
43,31,5,2,3133,797,1513,918,1033,141,
31,31,7,2,2003,155,1760,914,1198,1119,
53,31,9,2,1191,1238,1255,1977,190,159,
61,31,11,2,1661,1582,276,704,204,147,
67,31,13,2,1501,2011,193,1848,1470,665,
5,31,15,2,1647,1694,1245,1378,1362,838,
45,31,17,2,1723,1276,1655,1300,1078,1460,
9,31,19,2,2084,1092,,,101,1256,
65,31,21,2,1419,1384,1396,1145,1071,305,
66,31,23,2,1427,2017,1932,2088,1350,993,
17,31,25,2,1651,126,1332,1376,903,779,
51,31,27,2,1786,1092,1477,1102,164,253,
52,31,29,2,1489,161,152,1035,124,1629,
37,31,31,2,1209,1392,1769,2360,817,769,
26,32,2,1,270,417,181,1784,1335,1238,
14,32,4,1,312,325,145,124,988,2395,
36,32,6,1,,961,442,1502,123,,
38,32,8,1,280,481,155,2021,1391,179,
8,32,10,1,2309,3867,224,371,164,1508,
66,32,12,1,1660,1209,170,2053,,200,
62,32,14,1,771,925,128,1572,140,1195,
20,32,16,1,663,321,350,1865,1129,,116
44,32,18,1,288,159,120,2173,2328,1368,
49,32,20,1,327,1132,232,2508,,102,
13,32,22,1,2765,147,1359,210,100,111,
48,32,24,1,315,118,341,243,,1142,
56,32,26,1,1231,1439,239,2685,1777,1119,
47,32,28,1,334,145,293,1805,394,274,
71,32,30,1,368,136,257,208,1150,937,
57,32,32,1,454,2461,117,2792,1360,1421,
33,32,1,2,311,3001,236,128,,109,
6,32,3,2,2751,,172,136,184,131,
54,32,5,2,329,1611,231,2807,1209,1458,
24,32,7,2,974,,2094,473,187,176,
68,32,9,2,337,1456,3858,1350,145,103,
12,32,11,2,2260,212,176,173,221,2965,
60,32,13,2,475,508,406,1522,2139,1193,
31,32,15,2,1580,1065,,151,1683,193,
61,32,17,2,435,1824,5539,1627,376,426,
67,32,19,2,433,847,4935,,287,1952,
30,32,21,2,243,435,1027,1602,1184,1158,
65,32,23,2,681,183,258,1000,999,1295,
19,32,25,2,2964,313,713,2074,,136,
69,32,27,2,347,145,267,155,368,366,
21,32,29,2,632,110,340,267,206,1255,
53,32,31,2,276,1260,2522,230,944,1417,
35,33,2,1,2480,2356,2040,2495,2139,1822,
60,33,4,1,2081,2984,1970,2704,124,1742,
64,33,6,1,2635,133,1751,2078,1764,1761,
26,33,8,1,805,2188,662,1396,1561,3599,
55,33,10,1,951,1081,2343,2341,2505,2042,
48,33,12,1,986,232,1916,2806,,195,
21,33,14,1,3029,,2208,1691,1715,1654,
34,33,16,1,2098,2206,2388,2271,2020,1451,
53,33,18,1,1098,272,1840,1685,1583,1596,
6,33,20,1,2751,2637,2632,2513,1717,2935,
42,33,22,1,1126,2338,2132,2969,2457,1882,
36,33,24,1,2233,,228,3523,,671,
14,33,26,1,2126,1661,2619,2495,2044,2102,
58,33,28,1,1994,1402,2803,1960,2214,314,
47,33,30,1,2647,2277,2680,2840,2196,3578,
25,33,32,1,2398,3755,2511,264,1583,1284,
38,33,1,2,3514,3753,2650,3278,,329,
39,33,3,2,2952,,378,1996,,208,
17,33,5,2,2178,2809,3558,1949,1428,1696,
59,33,7,2,2404,2639,,143,2206,2233,
8,33,9,2,1675,2548,163,161,,543,
46,33,11,2,1615,4027,2766,1687,362,337,
44,33,13,2,1731,378,2732,2362,1893,1307,
32,33,15,2,1556,1653,2218,1941,1862,1936,
13,33,17,2,2175,2478,2551,2270,1943,3051,
52,33,19,2,905,396,3133,1852,1850,2681,
23,33,21,2,1737,206,2037,4458,1477,2762,
51,33,23,2,1128,315,2821,2603,1657,2173,
56,33,25,2,2409,2476,249,2470,2234,2040,
45,33,27,2,1127,673,2446,1747,505,409,
62,33,29,2,1438,244,3836,2271,2613,3028,
22,33,31,2,2456,1901,2051,3120,1716,1944,
47,34,2,1,,499,125,961,140,464,109
39,34,4,1,1238,273,213,202,188,,
10,34,6,1,2293,98,2235,95,121,488,251
8,34,8,1,6487,1655,364,138,101,318,
26,34,10,1,968,147,89,,249,383,158
68,34,12,1,534,,508,383,575,198,103
42,34,14,1,1922,195,868,942,355,,176
14,34,16,1,2843,1279,1786,1128,,276,
32,34,18,1,1260,1967,140,87,414,146,
54,34,20,1,2813,846,603,181,,487,
55,34,22,1,637,389,440,150,205,459,
62,34,24,1,582,132,,143,411,108,181
48,34,26,1,1190,120,552,250,596,1281,
25,34,28,1,753,176,121,135,415,322,
31,34,30,1,870,456,228,97,116,136,
56,34,32,1,1758,1720,629,774,144,190,162
57,34,1,2,1792,886,813,101,193,,
6,34,3,2,,1252,1779,2107,,169,
17,34,5,2,709,371,106,937,1046,1412,
33,34,7,2,1480,112,237,164,120,290,
59,34,9,2,814,1032,880,681,114,,84
46,34,11,2,1083,,298,181,381,,227
45,34,13,2,2481,119,967,145,144,1276,
41,34,15,2,1172,,239,181,111,133,89
21,34,17,2,2846,2065,1588,1541,1833,1653,
12,34,19,2,1228,86,111,,106,2572,
16,34,21,2,3683,244,141,556,703,417,
24,34,23,2,1284,1147,,396,233,183,
66,34,25,2,542,306,986,764,713,124,
67,34,27,2,713,1646,679,220,456,176,
19,34,29,2,1013,686,401,563,133,112,
53,34,31,2,1997,1071,166,254,223,122,143
17,35,2,1,2290,1905,2385,1922,1397,1374,
38,35,4,1,1664,2078,2220,1888,251,1341,
25,35,6,1,1706,1294,1663,1783,1645,1743,
29,35,8,1,1285,1446,1628,1277,1142,2109,
8,35,10,1,2159,1638,2292,1329,970,1201,
34,35,12,1,1241,2195,2090,2239,,303,
57,35,14,1,1403,845,1384,1818,197,1069,
59,35,16,1,1731,1865,1569,1270,806,934,
48,35,18,1,1676,1332,172,1326,1839,1312,
54,35,20,1,1705,2325,1798,1864,1289,1456,
36,35,22,1,1255,2282,1429,2310,1599,1513,
31,35,24,1,2832,1535,1489,1617,,598,
62,35,26,1,1909,1491,1228,1747,2205,1058,
40,35,28,1,2518,2068,1818,1920,2021,2266,
60,35,30,1,969,179,2312,1957,1390,3047,
16,35,32,1,1210,1974,93,1271,1013,935,
32,35,1,2,1737,2611,1982,1602,927,1095,
55,35,3,2,1932,1116,1355,1856,,124,
49,35,5,2,1952,1825,2654,1225,1190,1063,
12,35,7,2,1773,2010,1755,1055,1631,1905,
65,35,9,2,1417,1764,1542,1459,,236,
7,35,11,2,2057,1671,175,1730,1829,1099,
21,35,13,2,2525,1359,1820,2209,2020,1206,
46,35,15,2,1383,1799,1642,980,265,1155,
37,35,17,2,1656,1997,2040,1842,2113,1527,
43,35,19,2,1952,1746,2460,1400,1568,1516,
44,35,21,2,1651,1156,1169,1866,1433,1299,
61,35,23,2,1370,1594,1850,1985,1111,1955,
35,35,25,2,1582,1494,1943,2681,1374,1236,
47,35,27,2,1826,1658,2650,1546,253,195,
63,35,29,2,1713,2387,2349,1867,1742,2218,
10,35,31,2,1730,1797,2074,2845,115,1534,
49,36,1,1,540,945,233,220,214,359,
68,36,3,1,515,2056,729,2463,846,257,
51,36,5,1,516,1832,2325,167,224,1913,
36,36,7,1,665,210,222,929,1335,338,
58,36,9,1,492,2298,4232,1315,266,400,
61,36,11,1,542,2362,1454,1352,777,225,
39,36,13,1,593,1737,1776,2192,741,169,
43,36,15,1,,2400,1402,324,221,1151,
57,36,17,1,288,102,3114,1699,838,1107,
24,36,19,1,851,2042,128,,245,2094,
46,36,21,1,640,2435,4009,1477,,328,
23,36,23,1,723,3492,2133,1212,1073,2065,
10,36,25,1,1968,262,164,1875,,225,
69,36,27,1,549,3282,973,1998,216,441,
53,36,29,1,441,,222,,,229,
42,36,31,1,618,2953,259,181,1125,1347,
59,36,2,2,518,2439,1904,1738,856,334,
20,36,4,2,1085,187,1629,345,193,411,
8,36,6,2,5153,781,2431,1567,1021,,
26,36,8,2,711,278,1860,220,177,169,
34,36,10,2,532,1455,222,274,1002,341,
41,36,12,2,529,3079,1583,116,199,919,
38,36,14,2,562,1053,1985,2996,190,591,
56,36,16,2,585,2754,2581,1166,1961,1078,
45,36,18,2,488,3413,3843,1469,1374,1449,
15,36,20,2,901,384,2556,1684,,409,
33,36,22,2,3361,179,1606,1485,389,934,
44,36,24,2,260,1915,206,203,,627,
7,36,26,2,2108,1637,2083,3340,2090,1120,
28,36,28,2,411,1944,173,509,304,2950,
29,36,30,2,455,4179,,168,1301,1479,
40,36,32,2,623,2565,255,217,223,621,
16,37,2,1,1051,557,955,145,147,261,201
54,37,4,1,2915,2621,,187,157,135,
