seq,subj,item,cond,R1,R2,R3,R4,R5,R6
12,5,4,1,534,1835,1225,869,536,1630
25,5,6,1,874,1153,1260,844,899,858
39,5,8,1,730,1132,285,521,1408,1028
30,5,10,1,1210,990,972,275,506,888
35,5,12,1,605,1548,2327,816,860,456
33,5,14,1,941,883,819,732,410,751
6,5,16,1,1235,1174,155,636,613,655
17,5,18,1,458,2991,1258,977,321,1204
27,5,20,1,1167,476,940,1227,904,815
37,5,22,1,1196,809,760,692,665,860
16,5,24,1,855,634,1031,1011,712,802
24,5,26,1,1575,994,1026,773,600,792
5,5,28,1,2104,666,282,776,647,1533
11,5,30,1,1427,1309,1190,634,797,620
1,5,32,1,1817,2240,1251,1047,749,461
14,5,1,2,2331,667,165,653,682,810
22,5,3,2,2179,1273,1069,634,744,1032
7,5,5,2,864,779,1545,422,693,686
20,5,7,2,2119,137,1751,187,656,638
28,5,9,2,1378,1423,479,815,523,505
18,5,11,2,372,1604,734,571,437,295
41,5,13,2,903,1093,918,770,853,313
36,5,15,2,541,813,532,404,1357,1014
2,5,17,2,1554,2186,674,1092,425,1839
32,5,19,2,1032,946,788,584,581,1814
38,5,21,2,1337,783,580,529,1524,1156
34,5,23,2,832,1184,812,548,693,965
42,5,25,2,1362,1001,1309,1062,823,1274
9,5,27,2,1291,1807,769,1020,425,945
19,5,29,2,2064,1330,148,1131,646,817
10,5,31,2,902,890,625,968,495,764
20,6,1,1,1463,3528,866,989,569,579
15,6,3,1,4827,1234,1820,2530,859,1287
37,6,5,1,2878,1699,1452,1673,663,701
31,6,7,1,1572,2286,1177,465,422,457
28,6,9,1,3914,1586,1565,1875,807,132
23,6,11,1,3228,3130,1502,764,604,894
19,6,13,1,2491,1851,2164,1263,1014,566
33,6,15,1,661,2425,1961,111,605,768
22,6,17,1,1546,2299,6690,1134,607,165
14,6,19,1,4371,1454,3788,634,758,1869
27,6,21,1,1946,718,878,1078,595,1898
42,6,23,1,1112,1128,1953,1232,933,266
36,6,25,1,2289,205,364,871,509,1180
40,6,27,1,2647,1799,1951,1881,1243,2724
7,6,29,1,2782,1637,2975,1022,1206,774
18,6,31,1,1689,1196,3021,1165,1004,1015
2,6,2,2,3813,2801,846,2787,1193,1112
8,6,4,2,1376,2569,1302,1705,1499,1075
4,6,6,2,2994,183,196,932,2295,1081
34,6,8,2,539,230,1187,438,1008,1719
24,6,10,2,1378,2120,1095,998,963,2027
41,6,12,2,1774,1772,2591,1455,1009,539
39,6,14,2,1812,523,1654,492,639,927
10,6,16,2,2713,1303,1150,510,737,509
11,6,18,2,2493,1994,2907,855,801,1276
30,6,20,2,2507,2798,2668,2215,776,848
12,6,22,2,2452,1366,2690,695,220,889
1,6,24,2,4268,2226,2083,2616,795,1231
17,6,26,2,2976,1291,1093,1509,762,840
26,6,28,2,1791,2069,3211,1482,974,761
6,6,30,2,3331,2028,1129,1128,1141,1457
13,6,32,2,2733,2906,2420,1477,1076,185
25,7,2,1,3982,1700,1514,1196,1642,1088
22,7,4,1,5039,4665,1949,1478,1070,1424
28,7,6,1,6195,5544,1521,1534,2749,721
9,7,8,1,4677,2387,2776,1573,2193,2327
4,7,10,1,3023,3788,1859,2082,2210,1889
44,7,12,1,3126,4429,2332,1515,1199,559
42,7,14,1,3677,982,1042,951,1204,582
11,7,16,1,2906,2392,2582,1847,2165,1016
37,7,18,1,2157,2494,2480,1629,,882
43,7,20,1,3036,2203,1510,1928,1181,
7,7,22,1,5643,5130,387,2057,1424,1032
18,7,24,1,5437,1157,998,2098,1147,1645
8,7,26,1,6118,4428,1393,1993,1538,1382
1,7,28,1,12174,3147,7390,3079,1686,4935
21,7,30,1,5008,2112,2824,1622,1852,836
31,7,32,1,5831,3993,1140,1283,924,534
40,7,1,2,3327,1501,1224,1707,1873,1937
14,7,3,2,5571,1339,3007,1823,1630,1167
35,7,5,2,2415,1485,2624,1015,994,2186
16,7,7,2,6200,2109,1491,300,1191,1482
33,7,9,2,3374,4913,3095,1720,1442,1420
38,7,11,2,3832,1360,1080,1687,745,1001
2,7,13,2,6684,4908,3684,2766,1672,919
24,7,15,2,4274,2477,2394,2724,2264,996
3,7,17,2,,,1795,1920,1259,2915
20,7,19,2,4113,2206,2032,2006,1614,2104
19,7,21,2,3674,1358,562,,189,1644
30,7,23,2,4996,1108,1120,1152,1518,963
13,7,25,2,4227,1461,1317,1350,1210,1326
6,7,27,2,3752,2911,2205,3641,1690,2921
39,7,29,2,3676,2272,2093,1086,944,613
32,7,31,2,2908,3356,3486,1339,1275,776
29,8,1,1,1642,2583,1762,841,662,734
4,8,3,1,2140,1532,1514,1416,256,1031
22,8,5,1,1576,1065,1307,697,714,731
27,8,7,1,1259,926,1729,1376,733,920
14,8,9,1,1852,1600,1439,1028,744,849
25,8,11,1,1212,2236,1783,778,524,843
6,8,13,1,3367,1084,1920,1724,1136,515
24,8,15,1,919,1741,1779,1169,1619,718
11,8,17,1,1358,1386,1537,1578,1713,1619
41,8,19,1,3739,,2275,1598,1632,965
33,8,21,1,1545,946,1406,885,397,165
20,8,23,1,1323,1178,1995,681,830,1093
16,8,25,1,1435,2223,1693,1499,710,982
10,8,27,1,2535,1442,1196,1186,1100,1462
9,8,29,1,4122,1264,1107,922,920,119
19,8,31,1,1124,1347,1814,,123,1493
1,8,2,2,3363,1833,1640,1839,1236,941
39,8,4,2,873,1814,1269,1508,875,958
12,8,6,2,1750,1521,1051,1084,654,951
35,8,8,2,1087,920,717,808,1127,596
17,8,10,2,1051,1426,916,1289,1207,974
3,8,12,2,1487,2553,1610,1705,927,476
7,8,14,2,3686,965,1395,739,1070,745
32,8,16,2,2925,1548,2753,717,154,643
21,8,18,2,2040,1155,999,719,266,984
8,8,20,2,2524,1483,2112,731,594,466
34,8,22,2,1685,1784,1776,721,759,865
38,8,24,2,924,1090,507,956,742,675
31,8,26,2,1296,874,1282,1063,1081,1209
26,8,28,2,2258,903,1184,1186,1209,1150
37,8,30,2,1304,1702,1165,922,1494,1091
42,8,32,2,2655,1538,1901,1156,1159,579
3,9,2,1,2692,787,3460,4444,3601,1753
14,9,4,1,1886,6901,1555,3211,1485,1699
23,9,6,1,4867,2513,2068,2690,2333,1409
11,9,8,1,1513,3926,2649,2006,2821,3094
16,9,10,1,3279,1842,2033,2826,2709,2012
19,9,12,1,1661,3202,1989,2050,1454,1357
38,9,14,1,2195,1427,1562,2137,1781,1278
2,9,16,1,3510,4015,3813,1613,1257,1250
26,9,18,1,3329,2885,863,514,1449,2976
28,9,20,1,4523,2599,899,4349,1206,1748
27,9,22,1,1953,3574,2508,1555,1896,1766
35,9,24,1,3881,2560,2261,2496,1072,2705
29,9,26,1,2737,1964,2330,1597,1891,2001
20,9,28,1,5974,1951,2091,2880,1427,314
32,9,30,1,3123,3340,3266,3887,588,2200
37,9,32,1,1881,2826,1687,2452,1746,1425
8,9,1,2,4279,3981,2271,3325,2770,1979
5,9,3,2,3063,1917,1942,3019,2307,4039
21,9,5,2,2054,2139,3932,1984,1621,1358
42,9,7,2,2806,181,4241,2171,1823,2413
39,9,9,2,1847,2090,1676,1593,1707,1593
18,9,11,2,2399,2626,258,3267,1243,1679
7,9,13,2,2886,1721,4175,3693,1802,1727
30,9,15,2,2854,3586,2033,2353,1930,1832
36,9,17,2,2860,4102,2895,2000,1902,1584
33,9,19,2,2897,2567,3329,1754,1938,2517
13,9,21,2,3982,3027,367,3428,1809,373
34,9,23,2,2727,2301,1904,2945,1729,3224
1,9,25,2,4860,3429,3510,3900,2671,1955
41,9,27,2,2955,3021,2548,416,1588,2331
31,9,29,2,8132,3704,2507,3035,2280,1845
10,9,31,2,3182,3245,3207,3770,1659,2028
39,10,1,1,1832,1604,128,1196,1495,805
28,10,3,1,2208,878,1028,1271,743,1893
21,10,5,1,1645,951,941,797,1321,1215
30,10,7,1,1440,1659,1650,1591,1055,947
14,10,9,1,3909,1027,1628,1236,673,1020
2,10,11,1,1502,2187,2316,1105,976,728
43,10,13,1,1455,1051,1258,183,1181,1195
9,10,15,1,951,813,1579,1018,1533,1028
34,10,17,1,1927,2015,1990,843,906,1640
1,10,19,1,2848,2029,1269,1118,1541,1303
20,10,21,1,1446,778,605,1065,888,1505
24,10,23,1,1399,1113,196,825,884,1239
13,10,25,1,1002,911,791,1092,1091,2015
3,10,27,1,,187,1164,1735,759,1670
18,10,29,1,1832,143,1693,1479,2727,1321
6,10,31,1,1399,1204,1849,1586,1129,797
35,10,2,2,1833,1676,1606,1209,437,752
16,10,4,2,1240,2385,954,1271,1281,1357
25,10,6,2,1211,3039,1502,1232,1039,1393
7,10,8,2,1094,2219,861,882,1324,2093
41,10,10,2,915,1723,996,873,722,1099
5,10,12,2,1851,3350,1139,2556,1592,621
33,10,14,2,853,1350,2821,1326,920,574
11,10,16,2,1356,1304,3060,419,658,932
23,10,18,2,972,2628,1090,1177,627,1535
10,10,20,2,2237,1418,2125,1020,594,1173
38,10,22,2,867,1435,1424,1047,1241,745
37,10,24,2,1354,2385,1109,1871,757,1282
19,10,26,2,1211,1491,1296,1106,896,1290
12,10,28,2,2098,790,1397,1325,947,1644
4,10,30,2,2708,2454,1501,1726,1287,1023
32,10,32,2,837,1227,1629,891,1248,350
12,11,2,1,1014,1973,1500,1895,2866,626
40,11,4,1,1772,2929,842,1185,2139,1626
7,11,6,1,325,855,716,1203,656,727
14,11,8,1,4028,609,1158,447,1048,1890
29,11,10,1,475,746,765,301,919,1232
24,11,12,1,717,1589,1163,1003,906,232
33,11,14,1,368,,246,534,680,771
3,11,16,1,1306,,139,641,558,542
32,11,18,1,1697,1414,1616,1547,1103,846
18,11,20,1,1262,752,790,900,975,1421
6,11,22,1,539,235,935,844,601,2329
42,11,24,1,1088,1101,1118,759,463,724
37,11,26,1,1186,731,1247,809,779,1031
31,11,28,1,1160,1061,458,900,767,2091
19,11,30,1,436,281,642,785,469,1019
17,11,32,1,505,1072,760,1477,757,550
25,11,1,2,2226,490,770,1024,753,898
27,11,3,2,1355,1500,632,1135,962,1817
22,11,5,2,1429,943,972,875,1286,911
10,11,7,2,1443,663,711,683,411,842
4,11,9,2,655,1538,1417,1052,762,702
38,11,11,2,1042,796,496,874,637,471
9,11,13,2,1666,1263,1896,696,818,166
1,11,15,2,854,966,2005,905,835,1098
16,11,17,2,1088,1979,1012,606,1378,2257
34,11,19,2,613,826,527,586,990,2918
35,11,21,2,,102,431,740,860,1489
36,11,23,2,1082,1187,2698,1058,1635,1612
20,11,25,2,813,881,1252,1088,514,1041
2,11,27,2,1325,713,1553,877,327,1034
21,11,29,2,844,1446,932,926,848,890
39,11,31,2,1149,1666,1046,846,851,860
12,12,1,1,1972,1806,1808,1587,1334,899
40,12,3,1,1925,2403,2293,1995,1384,2219
35,12,5,1,2596,1883,2020,1381,1038,1454
38,12,7,1,2463,2235,1836,2476,1489,2001
25,12,9,1,1346,2053,2679,2296,1845,1435
42,12,11,1,1081,1993,1566,2205,1048,989
23,12,13,1,1571,2018,2184,1945,1337,1093
30,12,15,1,1012,1409,1904,2392,994,853
18,12,17,1,1245,1693,2206,1403,1067,1429
2,12,19,1,3126,2648,1916,1086,1618,1765
5,12,21,1,1779,1109,1239,1920,1511,1601
34,12,23,1,2058,1441,1138,1346,1460,1061
33,12,25,1,1683,2991,2341,1670,1003,1224
4,12,27,1,2477,3023,1941,2439,1220,1418
31,12,29,1,2106,2212,1738,2265,2582,2138
3,12,31,1,1787,3369,2439,2030,1231,1480
10,12,2,2,2105,2069,1903,1637,1507,832
21,12,4,2,3011,2869,1702,2019,1341,1670
27,12,6,2,1379,2339,1904,1955,3044,1846
16,12,8,2,1177,1910,1724,1044,2138,1583
7,12,10,2,1188,1589,1498,1297,1222,845
14,12,12,2,1185,2676,1585,2296,1449,992
37,12,14,2,1172,996,1293,1172,1043,530
20,12,16,2,1470,1538,2526,1653,999,999
29,12,18,2,1714,1975,1820,1306,1251,1541
9,12,20,2,1498,2026,2265,2230,1099,912
19,12,22,2,929,1882,1934,886,1919,1865
32,12,24,2,2273,1803,1741,2128,1051,883
1,12,26,2,2309,1831,1989,1486,1396,1694
15,12,28,2,1982,1205,2546,1667,1258,1852
6,12,30,2,1788,1485,1622,1977,1263,1699
24,12,32,2,1628,1991,2762,2412,1739,1028
12,13,2,1,2669,4167,283,4134,2286,1198
41,13,4,1,2334,2825,1342,1614,1138,964
7,13,6,1,1565,2719,2769,2226,2242,2025
14,13,8,1,1401,1801,2163,2615,2241,2131
30,13,10,1,1891,1695,1226,1224,2037,1228
24,13,12,1,2155,2417,2026,2060,366,1626
34,13,14,1,1827,1347,2229,1880,1568,1115
3,13,16,1,2555,2603,2574,1299,1172,1138
33,13,18,1,2785,2394,3083,2194,265,1411
18,13,20,1,3418,2950,2924,1929,1175,1136
6,13,22,1,1855,2422,2098,2815,2032,1586
43,13,24,1,2434,1609,1149,1636,909,1082
38,13,26,1,2080,2743,2141,1838,1278,1677
32,13,28,1,2813,1986,2487,1990,1504,3044
19,13,30,1,2813,3509,4536,2694,3103,2930
17,13,32,1,1976,2006,1203,2556,1191,718
26,13,1,2,2072,1856,1184,1389,1446,934
28,13,3,2,2046,1961,1903,2475,1381,2571
22,13,5,2,2731,1658,1980,1262,971,1239
10,13,7,2,3837,3374,2339,3137,1321,1878
4,13,9,2,2121,2371,2409,2010,1234,1887
39,13,11,2,1263,2334,1917,2083,1015,1175
9,13,13,2,4756,1770,4335,3719,2211,1954
1,13,15,2,1936,3506,2624,2078,1469,1011
16,13,17,2,3351,3265,3851,2859,1583,2346
35,13,19,2,2215,158,5201,1802,2180,2767
36,13,21,2,2331,1731,162,1646,1291,2557
37,13,23,2,2151,3272,1814,1168,1934,1258
20,13,25,2,2807,3071,2311,2858,1962,1141
2,13,27,2,2108,1928,1784,2709,1514,1908
21,13,29,2,4519,2488,1802,4576,2003,1510
40,13,31,2,2712,2461,2069,1558,221,1450
12,14,1,1,1931,2104,839,749,826,876
31,14,3,1,1859,840,237,1216,763,922
26,14,5,1,877,753,819,582,507,627
28,14,7,1,1267,877,1308,1215,977,567
1,14,9,1,1236,1818,1305,2172,1458,719
25,14,11,1,1206,1104,1437,522,401,491
5,14,13,1,1588,1094,1031,980,1078,152
23,14,15,1,483,1016,801,610,522,535
36,14,17,1,1778,1048,1184,707,665,1021
30,14,19,1,1749,1191,1993,926,1140,1023
8,14,21,1,3289,2177,1295,433,1038,760
21,14,23,1,829,992,1211,727,626,697
3,14,25,1,1003,2111,1056,2466,709,580
18,14,27,1,5338,1278,1344,1595,1441,933
24,14,29,1,1234,643,1013,904,686,1102
35,14,31,1,2492,2093,2533,603,591,733
6,14,2,2,1679,1902,1483,1122,751,361
33,14,4,2,1202,2264,959,793,762,850
10,14,6,2,894,916,762,834,272,670
38,14,8,2,1646,1110,873,642,947,1333
