seq,subj,item,cond,R1,R2,R3,R4,R5,R6
7,11,7,1,979,109,827,1435,860,993
16,11,9,1,564,1025,969,1916,1957,1390
13,11,11,1,865,1930,1687,1046,152,685
31,11,13,1,1106,665,1006,780,1431,649
21,11,15,1,764,1232,936,1000,685,821
9,11,17,1,1726,1707,1684,989,858,937
10,11,19,1,938,2439,1339,754,1088,1267
19,11,21,1,1220,813,1439,839,620,707
34,11,23,1,979,761,689,135,819,966
23,11,25,1,1231,1357,235,935,795,856
30,11,27,1,673,900,688,1024,686,729
24,11,29,1,1239,330,402,1303,1215,731
33,11,31,1,845,1543,1736,1163,128,727
11,11,2,2,1161,1848,2017,3175,471,634
38,11,4,2,589,2804,1733,1564,786,441
40,11,6,2,1186,736,1662,684,1105,521
1,11,8,2,1307,1600,643,1512,1712,1718
25,11,10,2,806,1329,903,928,132,559
15,11,12,2,551,898,1374,743,921,561
32,11,14,2,439,619,847,869,744,499
20,11,16,2,1490,935,345,305,637,846
5,11,18,2,998,114,2286,261,1401,1443
42,11,20,2,957,1537,2406,1864,865,479
6,11,22,2,1102,1580,1096,1066,942,152
14,11,24,2,1061,1541,1475,2417,1294,479
35,11,26,2,346,507,689,1227,1455,434
29,11,28,2,1329,920,1809,928,495,1138
18,11,30,2,2056,1656,198,589,1111,669
22,11,32,2,410,532,137,292,1047,449
1,12,1,1,2284,2064,109,1496,1238,1073
34,12,3,1,1335,1118,1056,1244,811,1148
20,12,5,1,2273,2048,2678,804,1181,1185
11,12,7,1,1623,1324,1435,1566,1440,1454
16,12,9,1,862,1620,925,1352,1310,1481
42,12,11,1,1401,3369,2619,1048,786,806
10,12,13,1,1575,1126,1535,1534,1136,1129
18,12,15,1,1606,1746,1448,1468,1558,1922
32,12,17,1,2946,3119,2187,1018,899,1104
41,12,19,1,1779,1835,1106,931,1359,1693
37,12,21,1,2488,822,852,1181,860,915
36,12,23,1,1328,975,1521,915,705,1035
9,12,25,1,1671,1793,1443,1256,940,1709
19,12,27,1,2469,2166,1525,1554,1020,1330
4,12,29,1,1984,1786,2070,1847,455,837
33,12,31,1,1275,1460,1071,586,945,1142
30,12,2,2,1392,3288,1377,1122,1219,1420
23,12,4,2,1033,1766,1343,2024,1017,1114
38,12,6,2,1018,1184,1634,1562,1861,581
25,12,8,2,1489,1216,894,926,1077,1522
7,12,10,2,1526,1153,1359,1221,1325,2124
6,12,12,2,1105,1713,1272,2129,1541,1135
27,12,14,2,1148,1201,1503,268,1065,2193
22,12,16,2,2353,1367,2559,828,1550,860
28,12,18,2,1044,2074,1459,1494,975,1293
15,12,20,2,2180,1935,1380,1055,1102,1103
3,12,22,2,1424,2702,1783,1159,836,1449
14,12,24,2,1923,1166,1647,2339,713,1428
13,12,26,2,1810,2026,440,1289,1135,
5,12,28,2,1377,1767,1868,1937,2094,2304
40,12,30,2,2163,1609,1760,2948,807,1103
29,12,32,2,1863,527,1801,1567,1028,832
16,13,1,1,1687,2098,1414,1962,1439,1286
39,13,3,1,1972,1438,1831,3183,1291,1711
3,13,5,1,2577,1637,428,1360,1148,1107
24,13,7,1,1512,1694,2008,1464,1060,1487
13,13,9,1,1616,2263,2438,1602,1247,1458
1,13,11,1,1292,2555,1835,1553,925,1737
36,13,13,1,2385,2113,3418,2213,2426,1346
19,13,15,1,1019,1447,1619,2081,1569,1376
12,13,17,1,2010,2219,540,1387,1117,1714
23,13,19,1,4200,1742,2149,1381,1468,2022
33,13,21,1,1627,1904,2012,2660,1870,1272
29,13,23,1,1417,2106,1660,2068,1614,1710
42,13,25,1,2089,1956,3276,1613,1078,1368
41,13,27,1,1605,2112,1941,2424,1344,1858
31,13,29,1,1692,2351,1845,1695,1659,1255
