seq,subj,item,cond,R1,R2,R3,R4,R5,R6
30,12,2,2,1392,3288,1377,1122,1219,1913
23,12,4,2,1033,1766,1343,2024,1017,1334
38,12,6,2,1018,1184,1634,1562,1861,2108
25,12,8,2,1489,1216,894,926,1077,2745
7,12,10,2,1526,1153,1359,1221,1325,2741
6,12,12,2,1105,1713,1272,2129,1541,1584
27,12,14,2,1148,1201,1503,2574,1065,3188
22,12,16,2,2353,1367,2559,828,1550,1837
28,12,18,2,1044,2074,1459,1494,975,1579
15,12,20,2,2180,2732,1380,1055,1102,1103
3,12,22,2,1424,2702,5246,1159,836,1449
14,12,24,2,1923,1166,1647,2339,713,1948
13,12,26,2,1810,2407,3626,1289,1135,
5,12,28,2,1377,1767,1868,1937,2094,3898
40,12,30,2,2163,1609,1760,2948,807,1588
29,12,32,2,1863,3449,1801,1567,1028,1466
16,13,1,1,1687,2098,1414,1962,1439,1286
39,13,3,1,1972,1438,1831,3183,1291,4015
3,13,5,1,2577,1637,2193,1360,1148,2528
24,13,7,1,1512,1694,2008,1464,1060,1487
13,13,9,1,1616,2263,2438,1602,1247,2478
1,13,11,1,1292,2555,1835,1553,925,1907
36,13,13,1,2385,5749,3418,2213,2426,2556
19,13,15,1,1019,1447,1619,2081,1569,1613
12,13,17,1,2010,2219,5310,1387,1117,1952
23,13,19,1,4200,1742,2149,1381,1468,4533
33,13,21,1,1627,1904,2012,2877,1870,1413
29,13,23,1,1417,6382,1660,2068,1614,1710
42,13,25,1,2089,1956,3276,1613,1078,1368
41,13,27,1,1605,2112,1941,2424,1344,1858
31,13,29,1,1692,2351,1845,1695,1659,1255
26,13,31,1,1789,1891,1947,2507,1644,1933
27,13,2,2,1882,2200,2215,2221,10742,1110
34,13,4,2,1717,2958,1934,2958,1644,2058
8,13,6,2,1411,4301,1770,1418,1294,1350
5,13,8,2,3762,1692,1634,1692,1839,2203
37,13,10,2,1007,1650,1374,1763,1149,1508
2,13,12,2,1398,3220,2446,2159,1253,854
10,13,14,2,1447,1104,2142,1752,1389,2790
18,13,16,2,1894,2212,2814,1639,1062,1349
30,13,18,2,2058,2406,1258,1326,1195,1667
43,13,20,2,1684,1895,2664,2668,1251,1921
20,13,22,2,2028,1833,1961,1191,1679,1619
32,13,24,2,2085,2112,1885,1889,949,1425
15,13,26,2,2438,1457,1688,1505,2741,1567
21,13,28,2,1819,1449,1932,1564,1148,2589
22,13,30,2,3277,2269,1970,1737,1368,2134
11,13,32,2,1222,1825,1600,1424,1601,1011
26,14,1,1,4940,3549,3380,2762,1866,6309
33,14,3,1,2398,2445,2510,2249,4700,2627
5,14,5,1,2842,2175,2007,1677,1818,5304
31,14,7,1,3987,2866,3107,2355,1702,2811
24,14,9,1,3974,3081,1632,1924,1954,4109
38,14,11,1,3214,3448,2581,2094,1314,2759
9,14,13,1,5209,2902,2413,3273,2145,2311
22,14,15,1,3839,2738,2745,2335,1330,2800
4,14,17,1,2674,3066,2600,1498,1757,3160
18,14,19,1,4646,3125,2668,1608,1623,4979
3,14,21,1,2785,1796,2277,3514,1721,2097
35,14,23,1,2775,3541,1164,1860,1563,2927
10,14,25,1,5928,2079,2157,2691,1342,3740
37,14,27,1,2441,2376,1419,1641,1563,2786
13,14,29,1,3394,3478,4159,2846,2888,3763
14,14,31,1,242,,,,13067,3107
39,14,2,2,3373,3232,2104,3198,2063,2057
7,14,4,2,3586,5398,2170,2294,2421,4315
28,14,6,2,1826,2215,2788,1855,2468,1519
11,14,8,2,234,,,,,20364
19,14,10,2,628,4611,2346,1663,2206,4955
41,14,12,2,2304,2844,1924,2892,2060,2430
21,14,14,2,2562,1515,2903,1871,2182,2524
2,14,16,2,2965,3613,4997,1794,1592,2411
23,14,18,2,3414,7676,2281,2292,3335,1800
42,14,20,2,2855,4109,3126,2250,1193,1452
17,14,22,2,4112,4495,1734,2489,2669,3485
16,14,24,2,4013,2136,1531,2897,1266,3725
30,14,26,2,2348,1877,2053,1544,2352,3613
1,14,28,2,5533,2325,3069,2540,1822,4933
36,14,30,2,3349,2594,2842,3569,2521,2561
15,14,32,2,2094,5756,3007,2374,2008,4867
16,15,1,1,1143,1261,1475,869,1067,2515
36,15,3,1,1968,944,1507,1048,679,1805
28,15,5,1,2818,1363,1437,1000,644,2403
18,15,7,1,1867,1525,1293,892,589,3471
1,15,9,1,1014,1198,1050,1227,1282,2915
22,15,11,1,1370,1229,1459,753,802,1460
31,15,13,1,1296,1176,1421,1010,1797,1795
11,15,15,1,985,1047,1255,1235,1160,2501
20,15,17,1,1073,1127,1064,833,969,3195
6,15,19,1,1148,1865,2956,1126,1734,2909
39,15,21,1,1501,1025,1170,1603,1361,894
42,15,23,1,1856,2150,1691,1137,712,2727
32,15,25,1,655,954,857,972,762,2228
38,15,27,1,1990,907,2616,1559,,3034
34,15,29,1,2627,1494,1416,1094,1356,3468
23,15,31,1,1477,1414,2263,819,1145,2291
3,15,2,2,1625,1874,2138,1666,1437,4082
7,15,4,2,1114,2130,1047,1581,1103,2761
12,15,6,2,725,1191,1185,873,1114,1537
24,15,8,2,656,828,760,788,1466,1718
9,15,10,2,1539,1321,1022,1154,1479,3159
30,15,12,2,857,1503,1412,1090,1187,2024
40,15,14,2,269,1080,1431,1787,,2934
27,15,16,2,905,1135,2029,941,813,1962
26,15,18,2,991,1742,1346,1056,939,1359
33,15,20,2,1181,1340,2377,1252,1026,2028
41,15,22,2,2495,2760,1375,1284,1536,2084
35,15,24,2,1118,712,1415,1226,563,1278
21,15,26,2,1254,1029,1164,893,1376,4236
5,15,28,2,1967,1411,1849,1790,1282,3067
14,15,30,2,1557,2220,1708,1646,1629,2790
15,15,32,2,831,1147,897,1761,1514,4705
40,16,1,1,1061,1414,638,1140,874,1187
25,16,3,1,1205,825,849,870,702,877
23,16,5,1,680,653,428,802,741,784
1,16,7,1,1525,889,841,920,1118,1892
37,16,9,1,1021,1150,1011,992,897,605
42,16,11,1,1262,2598,2153,1492,838,751
19,16,13,1,1007,673,1063,930,867,1041
27,16,15,1,595,736,884,874,736,838
4,16,17,1,962,1181,1320,1039,1015,1709
18,16,19,1,901,1164,1206,1015,1000,1537
9,16,21,1,1179,1010,870,1333,753,871
13,16,23,1,967,863,1000,982,744,690
8,16,25,1,1130,1190,1490,1528,975,2536
5,16,27,1,1122,1366,937,2985,1107,1267
11,16,29,1,1562,1265,1849,1322,1133,983
39,16,31,1,615,1289,1005,946,945,546
14,16,2,2,1224,1029,1637,2080,1365,464
28,16,4,2,1053,1265,1402,1257,1477,730
6,16,6,2,1181,1244,1108,1063,929,1163
33,16,8,2,725,1155,1052,921,1097,1019
35,16,10,2,1064,1807,1719,1947,1326,1285
17,16,12,2,680,947,894,1072,1348,1683
31,16,14,2,734,571,1192,1188,1049,852
10,16,16,2,1133,649,2889,794,745,864
22,16,18,2,861,832,939,2222,953,1100
30,16,20,2,1443,1140,1768,945,859,507
32,16,22,2,615,948,2028,1060,832,704
3,16,24,2,1479,1135,1352,1491,768,1659
21,16,26,2,1099,1846,1007,777,1089,846
12,16,28,2,1084,1086,2936,3132,1197,990
20,16,30,2,1292,1426,1300,1234,1023,772
16,16,32,2,851,918,2232,1558,1155,665
41,17,1,1,2403,2386,1185,1369,1368,1719
23,17,3,1,2710,2026,1849,2411,1777,3053
1,17,5,1,2325,2030,1692,1917,1275,2519
30,17,7,1,1597,1335,2278,1609,1062,2384
38,17,9,1,1110,1997,993,1368,1260,1304
8,17,11,1,1623,1740,1613,1579,857,1493
17,17,13,1,2200,1245,1703,1581,1355,1775
34,17,15,1,1277,1171,1833,2134,2106,3330
11,17,17,1,1864,2841,1657,2109,2138,2938
6,17,19,1,1809,3366,2481,1343,1367,3443
18,17,21,1,2292,1089,2041,1631,1596,1500
19,17,23,1,2112,1612,1470,1609,1426,2358
32,17,25,1,1441,1654,1457,1939,970,1127
4,17,27,1,1733,2454,1961,2855,1490,2113
9,17,29,1,3396,1651,2120,1769,1962,2853
10,17,31,1,1389,1626,1762,2077,1093,1969
12,17,2,2,1965,2004,1402,2451,2016,1394
15,17,4,2,1170,2062,1409,1486,1372,2847
21,17,6,2,1601,1449,1515,1539,2421,5006
36,17,8,2,1556,2234,996,1441,1582,1785
27,17,10,2,1450,1775,1635,1556,1024,1476
