seq,subj,item,cond,R1,R2,R3,R4,R5,R6
36,7,3,1,3310,1266,1331,1985,1067,1415
39,7,5,1,2816,1471,1629,735,1828,1242
43,7,7,1,2025,1658,1293,1139,568,1072
11,7,9,1,2175,3277,1400,2907,2448,759
28,7,11,1,2189,2605,2403,935,648,852
45,7,13,1,1886,1603,2659,1228,765,1449
5,7,15,1,2233,1708,1066,1189,1121,1444
16,7,17,1,4816,4120,4280,3793,1283,1974
34,7,19,1,1703,1032,2449,1745,3230,1804
38,7,21,1,2344,3710,2111,1507,2161,1890
26,7,23,1,636,1007,6288,2056,3034,1078
41,7,25,1,2028,2170,2943,2463,690,1018
33,7,27,1,2254,1886,1215,1463,966,1696
4,7,29,1,3822,1546,1609,1431,3173,1105
29,7,31,1,4216,1499,2411,636,880,1340
30,7,2,2,3234,2049,2748,915,983,838
21,7,4,2,1663,2428,1378,1450,2090,1005
23,7,6,2,2377,2768,2073,1088,2207,798
18,7,8,2,,2823,825,1531,2862,2664
13,7,10,2,2117,3466,2275,2468,1755,1623
3,7,12,2,2266,4971,3858,2543,1647,1984
2,7,14,2,4653,6023,1765,2148,3234,2520
20,7,16,2,3603,1268,2307,1988,2238,1010
46,7,18,2,1027,2604,2228,1045,1058,818
25,7,20,2,2601,6052,4965,6448,1677,1021
35,7,22,2,2452,1310,1836,1067,1922,1902
10,7,24,2,2168,1224,943,1243,662,1083
32,7,26,2,2862,1040,1228,1025,882,753
9,7,28,2,4380,2673,3246,1201,1312,1447
6,7,30,2,3425,2894,1992,2293,3089,3047
42,7,32,2,1419,5987,2083,1717,1482,2118
4,8,1,1,1791,3067,2585,2425,1426,2467
34,8,3,1,1701,1392,2653,2356,1008,2188
25,8,5,1,2152,2685,1530,2302,1225,1672
22,8,7,1,1919,3212,2050,2080,1647,2557
10,8,9,1,3451,2287,1397,1192,1762,1904
9,8,11,1,2923,3827,1770,2909,1617,2152
17,8,13,1,4237,2444,4703,4197,2021,1780
42,8,15,1,1220,3112,1587,1419,1580,1745
36,8,17,1,4445,3812,2084,762,1251,1766
14,8,19,1,1727,3292,2398,1741,1996,2506
31,8,21,1,2398,1387,1857,2506,1475,2259
41,8,23,1,1630,2089,2027,1713,1222,2100
15,8,25,1,3658,3824,3421,4389,2316,2745
33,8,27,1,1895,4934,1408,2044,1218,1519
6,8,29,1,4452,3356,2316,1794,2081,3004
1,8,31,1,2799,1962,2908,2370,1785,2368
20,8,2,2,2502,3707,2384,1866,2525,1624
7,8,4,2,2315,3469,2212,1944,1605,3069
27,8,6,2,2020,1992,2158,1413,1605,1728
