seq,subj,item,cond,R1,R2,R3,R4,R5,R6
33,10,26,2,0,0,0,0,0,0
38,10,28,2,0,0,0,0,0,0
31,10,30,2,0,0,0,0,0,0
10,10,32,2,0,0,0,0,0,0
3,11,1,1,0,0,1,0,0,1
36,11,3,1,0,0,0,0,1,0
27,11,5,1,0,1,0,0,0,1
7,11,7,1,0,1,0,0,0,1
16,11,9,1,0,0,0,0,0,1
13,11,11,1,0,0,0,0,1,1
31,11,13,1,0,1,0,0,0,1
21,11,15,1,0,0,0,0,0,1
9,11,17,1,0,0,1,0,0,1
10,11,19,1,0,0,0,0,0,0
19,11,21,1,0,0,0,0,1,1
34,11,23,1,0,0,0,0,0,0
23,11,25,1,0,0,0,0,0,1
30,11,27,1,0,0,0,0,0,1
24,11,29,1,0,1,1,0,0,1
33,11,31,1,0,0,0,0,1,1
11,11,2,2,0,0,0,0,1,1
38,11,4,2,0,0,0,0,0,1
40,11,6,2,0,0,0,0,0,0
1,11,8,2,0,0,0,0,0,1
25,11,10,2,0,0,0,0,1,1
15,11,12,2,0,0,0,1,0,1
32,11,14,2,0,0,0,1,0,1
20,11,16,2,0,0,1,0,1,1
5,11,18,2,0,1,0,1,0,1
42,11,20,2,0,0,0,0,0,0
6,11,22,2,0,0,0,0,0,1
14,11,24,2,0,0,0,0,0,0
35,11,26,2,0,0,0,0,0,1
29,11,28,2,0,0,0,0,0,1
18,11,30,2,0,0,1,0,0,0
22,11,32,2,0,0,1,1,0,1
1,12,1,1,0,0,1,0,0,1
34,12,3,1,0,0,0,0,0,0
20,12,5,1,0,0,0,0,0,1
11,12,7,1,0,0,0,0,0,1
16,12,9,1,0,0,0,0,0,1
42,12,11,1,0,0,0,0,0,0
10,12,13,1,0,0,0,0,0,1
18,12,15,1,0,0,0,0,0,1
32,12,17,1,0,0,0,0,0,1
41,12,19,1,0,0,0,0,0,0
37,12,21,1,0,0,0,0,0,0
36,12,23,1,0,0,0,0,0,1
9,12,25,1,0,1,1,0,0,1
19,12,27,1,0,0,0,0,0,0
4,12,29,1,0,0,0,0,1,1
33,12,31,1,0,0,0,1,0,1
30,12,2,2,0,0,0,0,0,1
23,12,4,2,0,0,0,0,0,1
38,12,6,2,0,0,0,0,0,1
25,12,8,2,0,0,0,0,0,1
7,12,10,2,0,0,0,0,0,1
6,12,12,2,0,0,0,0,0,1
27,12,14,2,0,0,0,1,0,1
22,12,16,2,0,0,0,0,0,1
28,12,18,2,0,0,0,0,0,1
15,12,20,2,0,1,0,0,0,0
3,12,22,2,0,0,1,0,0,0
14,12,24,2,0,0,0,0,0,1
13,12,26,2,0,1,1,0,0,0
5,12,28,2,0,0,0,0,0,1
40,12,30,2,0,0,0,0,0,1
29,12,32,2,0,1,0,0,0,1
16,13,1,1,0,0,0,0,0,0
39,13,3,1,0,0,0,0,0,1
3,13,5,1,0,0,1,0,0,1
24,13,7,1,0,0,0,0,0,0
13,13,9,1,0,0,0,0,0,1
1,13,11,1,0,0,0,0,0,1
36,13,13,1,0,1,0,0,0,1
19,13,15,1,0,0,0,0,0,1
12,13,17,1,0,0,1,0,0,1
23,13,19,1,0,0,0,0,0,1
33,13,21,1,0,0,0,1,0,1
29,13,23,1,0,1,0,0,0,0
42,13,25,1,0,0,0,0,0,0
41,13,27,1,0,0,0,0,0,0
31,13,29,1,0,0,0,0,0,0
26,13,31,1,0,0,0,1,0,0
27,13,2,2,0,0,0,0,1,0
34,13,4,2,0,0,0,0,0,1
8,13,6,2,0,1,0,0,0,0
5,13,8,2,0,0,0,0,0,1
37,13,10,2,0,0,0,0,0,0
2,13,12,2,0,0,1,0,0,0
10,13,14,2,0,0,0,0,0,1
18,13,16,2,0,0,1,0,0,1
30,13,18,2,0,0,0,0,0,1
43,13,20,2,0,0,0,0,0,0
20,13,22,2,0,0,0,0,0,1
32,13,24,2,0,1,0,0,0,1
15,13,26,2,0,0,0,0,0,0
21,13,28,2,0,0,0,0,0,0
22,13,30,2,0,0,0,0,0,1
11,13,32,2,0,0,0,0,0,1
26,14,1,1,0,0,0,0,0,1
33,14,3,1,0,1,0,0,0,1
5,14,5,1,0,0,0,0,0,1
31,14,7,1,0,0,0,0,0,0
24,14,9,1,0,0,0,0,0,1
38,14,11,1,0,0,1,0,0,1
9,14,13,1,0,0,0,0,0,1
22,14,15,1,0,0,0,0,0,1
4,14,17,1,0,1,0,0,0,1
18,14,19,1,0,0,0,0,0,1
3,14,21,1,0,0,0,0,0,1
35,14,23,1,0,1,0,0,0,1
10,14,25,1,0,0,0,0,0,1
37,14,27,1,0,0,0,0,0,1
13,14,29,1,0,0,0,0,0,1
14,14,31,1,0,,,,1,1
39,14,2,2,0,0,0,0,0,1
7,14,4,2,0,1,0,0,0,1
28,14,6,2,0,0,1,0,0,0
11,14,8,2,0,,,,,1
19,14,10,2,0,1,0,0,0,1
41,14,12,2,0,0,0,0,0,1
21,14,14,2,0,0,1,0,0,1
2,14,16,2,0,0,1,0,0,0
23,14,18,2,0,1,0,0,0,1
42,14,20,2,0,1,0,0,0,1
17,14,22,2,0,1,0,0,0,1
16,14,24,2,0,1,0,0,0,1
30,14,26,2,0,0,0,0,0,1
1,14,28,2,0,0,0,0,0,1
36,14,30,2,0,0,0,0,0,1
15,14,32,2,0,1,1,0,0,1
16,15,1,1,0,0,1,0,0,1
36,15,3,1,0,0,0,0,0,1
28,15,5,1,0,0,1,0,0,0
18,15,7,1,0,0,0,0,0,1
1,15,9,1,0,0,0,0,0,1
22,15,11,1,0,0,0,0,0,0
31,15,13,1,0,0,0,0,0,1
11,15,15,1,0,0,0,0,0,1
20,15,17,1,0,0,0,0,0,1
6,15,19,1,0,0,0,0,0,1
39,15,21,1,0,0,0,1,0,0
42,15,23,1,0,1,0,0,0,1
32,15,25,1,0,0,0,0,0,0
38,15,27,1,0,0,1,0,,1
34,15,29,1,0,0,0,0,0,1
23,15,31,1,0,0,0,0,0,1
3,15,2,2,0,0,0,0,0,1
7,15,4,2,0,0,0,0,0,1
12,15,6,2,0,0,0,0,0,1
24,15,8,2,0,0,0,0,0,1
9,15,10,2,0,0,1,0,0,1
30,15,12,2,0,0,0,0,0,1
40,15,14,2,0,0,0,1,,1
27,15,16,2,0,0,0,0,0,0
26,15,18,2,0,0,0,0,0,0
33,15,20,2,0,0,1,0,0,1
41,15,22,2,0,0,0,0,0,1
35,15,24,2,0,0,0,0,0,0
21,15,26,2,0,0,0,0,0,1
5,15,28,2,0,1,0,0,0,1
14,15,30,2,0,0,0,0,0,1
15,15,32,2,0,0,0,0,0,1
40,16,1,1,0,0,0,0,0,0
25,16,3,1,0,0,0,0,0,0
23,16,5,1,0,0,0,0,0,0
1,16,7,1,0,0,0,0,0,0
37,16,9,1,0,0,0,0,0,0
42,16,11,1,0,0,0,0,0,0
19,16,13,1,0,0,0,0,0,0
27,16,15,1,0,0,0,0,0,0
4,16,17,1,0,0,0,0,0,0
18,16,19,1,0,0,0,0,0,0
9,16,21,1,0,0,0,0,0,0
13,16,23,1,0,0,0,0,0,0
8,16,25,1,0,0,0,0,0,1
5,16,27,1,0,0,0,0,0,1
11,16,29,1,0,0,0,0,0,0
39,16,31,1,0,0,0,0,0,0
14,16,2,2,0,0,0,0,0,0
28,16,4,2,0,0,0,0,1,0
6,16,6,2,0,0,0,0,0,0
33,16,8,2,0,0,0,0,0,0
35,16,10,2,0,0,0,0,0,1
17,16,12,2,0,0,0,0,0,1
31,16,14,2,0,0,0,0,0,0
10,16,16,2,0,0,0,0,0,0
22,16,18,2,0,0,0,1,0,0
30,16,20,2,0,0,0,0,0,0
32,16,22,2,0,0,1,0,0,0
3,16,24,2,0,0,0,0,0,1
21,16,26,2,0,1,0,0,0,0
12,16,28,2,0,0,0,0,0,0
20,16,30,2,0,0,0,0,0,0
16,16,32,2,0,0,0,0,0,0
41,17,1,1,0,0,0,0,0,1
23,17,3,1,0,0,0,0,0,0
1,17,5,1,0,0,0,0,0,0
30,17,7,1,0,1,0,0,0,1
38,17,9,1,0,0,0,0,0,0
8,17,11,1,0,0,0,0,0,1
17,17,13,1,0,0,0,0,0,1
34,17,15,1,0,0,0,0,0,1
11,17,17,1,0,0,0,0,0,0
6,17,19,1,0,0,0,0,0,0
18,17,21,1,0,0,0,0,0,1
19,17,23,1,0,0,0,0,0,0
32,17,25,1,0,0,0,0,0,1
4,17,27,1,0,0,0,0,0,1
9,17,29,1,0,0,0,0,0,0
10,17,31,1,0,0,0,0,0,1
12,17,2,2,0,0,0,0,0,1
15,17,4,2,0,0,0,0,0,1
21,17,6,2,0,0,0,0,0,1
36,17,8,2,0,1,0,0,0,1
27,17,10,2,0,0,0,0,0,1
26,17,12,2,0,0,0,0,0,1
7,17,14,2,0,0,0,0,0,1
3,17,16,2,0,0,0,0,0,1
35,17,18,2,0,0,0,0,0,1
14,17,20,2,0,0,0,0,0,0
20,17,22,2,0,0,0,0,0,1
29,17,24,2,0,0,0,0,0,1
40,17,26,2,0,0,0,0,0,1
33,17,28,2,0,0,0,0,0,1
5,17,30,2,0,0,0,0,0,1
25,17,32,2,0,1,0,0,0,0
19,18,1,1,0,0,0,0,0,1
6,18,3,1,0,0,0,0,0,0
4,18,5,1,0,0,0,0,0,0
25,18,9,1,0,0,0,0,0,1
2,18,13,1,0,0,0,0,0,1
10,18,17,1,0,0,0,0,0,1
24,18,19,1,0,0,0,0,0,1
3,18,21,1,0,0,0,0,0,1
27,18,29,1,0,0,0,0,0,1
21,18,31,1,0,0,0,0,0,1
22,18,4,2,0,0,0,0,0,1
16,18,6,2,0,0,0,0,0,0
13,18,8,2,0,0,0,0,1,1
8,18,10,2,0,0,0,0,0,1
1,18,16,2,0,0,1,0,0,1
11,18,20,2,0,0,1,0,0,1
12,18,22,2,0,0,0,0,0,0
18,18,28,2,0,0,0,0,0,0
28,18,30,2,0,0,0,0,0,1
15,18,32,2,0,0,0,0,0,0
42,19,1,1,0,0,0,0,0,0
36,19,3,1,0,0,0,0,0,1
