seq,subj,item,cond,R1,R2,R3,R4,R5,R6,R7
13,21,7,2,1,0,0,1,0,0,
27,21,9,2,0,0,1,0,1,0,
15,21,11,2,1,0,0,0,1,0,
44,21,13,2,1,1,0,0,1,0,
20,21,15,2,1,1,0,0,1,1,
51,21,17,2,1,1,0,0,0,0,
7,21,19,2,0,0,0,0,0,0,
58,21,21,2,0,0,0,0,0,0,
42,21,23,2,0,1,0,0,0,0,
23,21,25,2,0,1,1,1,1,0,
56,21,27,2,0,0,0,1,1,0,
45,21,29,2,0,0,0,0,0,0,
63,21,31,2,1,1,1,1,0,0,
42,22,1,1,0,1,1,0,1,0,
67,22,3,1,0,1,1,0,0,0,
60,22,5,1,1,1,0,0,0,0,
26,22,7,1,1,1,0,0,0,0,
48,22,9,1,0,1,0,0,1,0,
19,22,11,1,1,1,0,0,1,0,
32,22,13,1,1,1,0,0,0,0,
44,22,15,1,0,0,1,1,1,0,
38,22,17,1,1,0,1,0,1,0,
41,22,19,1,0,1,0,0,0,0,
56,22,21,1,1,1,0,0,0,0,
6,22,23,1,0,1,1,1,1,0,
14,22,25,1,1,1,1,0,1,0,
17,22,27,1,1,1,1,1,1,0,
64,22,29,1,0,1,1,0,1,0,
30,22,31,1,0,1,0,0,0,0,
57,22,2,2,0,0,0,0,0,0,
28,22,4,2,0,1,0,1,1,0,
54,22,6,2,0,1,0,0,1,0,
15,22,8,2,0,0,0,0,1,0,
39,22,10,2,1,1,0,0,0,0,
66,22,12,2,0,0,0,1,0,0,
20,22,14,2,0,1,1,0,0,0,
33,22,16,2,0,1,0,0,0,0,
63,22,18,2,0,0,0,0,0,0,
9,22,20,2,1,1,1,1,1,0,
62,22,22,2,0,0,1,0,0,0,
53,22,24,2,1,1,1,0,1,0,
59,22,26,2,0,1,1,0,0,0,
65,22,28,2,1,1,0,1,0,0,
11,22,30,2,1,1,1,0,1,0,
50,22,32,2,1,1,0,0,1,0,
29,23,1,1,1,1,0,1,1,0,
56,23,3,1,1,1,1,1,0,0,
46,23,5,1,1,0,0,0,1,0,
51,23,7,1,1,1,0,1,0,0,
9,23,9,1,1,1,1,1,1,0,
45,23,11,1,0,1,1,0,1,0,
16,23,13,1,1,0,0,0,1,1,0
42,23,15,1,1,1,0,0,1,0,
61,23,17,1,1,1,0,0,0,0,
55,23,19,1,1,1,1,1,1,0,
25,23,21,1,1,1,1,1,1,0,
40,23,23,1,0,1,0,0,1,0,
14,23,25,1,0,0,0,0,0,0,
36,23,27,1,1,0,0,1,0,0,
44,23,29,1,1,1,0,0,0,0,
60,23,31,1,1,0,0,1,1,0,
19,23,2,2,1,1,1,1,1,1,0
58,23,4,2,1,1,0,0,1,0,
27,23,6,2,0,0,0,1,0,0,
63,23,8,2,1,0,0,0,0,0,
34,23,10,2,0,0,0,0,1,0,
38,23,12,2,1,0,0,0,1,0,0
67,23,14,2,1,1,1,1,1,0,
15,23,16,2,1,0,0,0,0,0,
31,23,18,2,0,1,0,1,1,0,
33,23,20,2,1,1,1,0,0,0,
66,23,22,2,1,1,1,1,1,0,
37,23,24,2,1,0,0,0,1,0,
65,23,26,2,1,1,1,0,0,0,
41,23,28,2,1,1,1,0,1,0,
62,23,30,2,1,1,0,1,1,0,
26,23,32,2,1,1,1,1,0,0,
33,24,2,1,1,1,0,0,0,0,
51,24,4,1,1,0,0,0,1,0,
16,24,6,1,0,0,0,0,0,0,
9,24,8,1,1,0,0,0,0,0,
20,24,10,1,0,0,0,0,0,0,
12,24,12,1,1,1,1,0,1,0,
52,24,14,1,0,0,0,0,0,0,
8,24,16,1,1,0,0,0,1,1,0
34,24,18,1,1,1,0,1,0,0,
10,24,20,1,0,1,0,1,1,0,
21,24,22,1,1,1,0,1,1,0,
18,24,24,1,0,0,0,0,1,0,
67,24,26,1,1,0,0,0,0,0,
58,24,28,1,1,0,0,1,1,0,
26,24,30,1,1,1,0,0,0,0,
39,24,32,1,0,0,1,0,0,0,
15,24,1,2,1,1,1,0,0,0,
38,24,3,2,0,0,0,0,1,0,
60,24,5,2,0,0,0,0,0,0,
46,24,7,2,1,1,0,0,0,0,
30,24,9,2,1,1,0,1,0,0,
37,24,11,2,0,0,0,0,1,0,
31,24,13,2,1,1,0,0,1,0,
36,24,15,2,0,0,0,0,0,0,
28,24,17,2,0,0,0,1,1,0,
50,24,19,2,0,0,0,0,0,0,
27,24,21,2,0,1,1,0,1,0,
47,24,23,2,1,0,0,0,0,0,
49,24,25,2,0,0,0,0,1,0,
56,24,27,2,0,0,1,0,1,0,
61,24,29,2,0,0,0,0,0,0,
29,24,31,2,0,1,0,1,0,0,
30,25,2,1,1,1,0,0,0,0,
17,25,4,1,1,1,0,0,0,0,
66,25,6,1,1,0,0,0,1,1,
23,25,8,1,1,1,0,0,1,0,
5,25,10,1,1,0,0,1,0,0,
37,25,12,1,1,0,0,0,1,0,
32,25,14,1,1,1,0,1,1,0,
58,25,16,1,0,0,0,0,0,0,
33,25,18,1,0,1,0,0,0,0,
11,25,20,1,1,1,0,0,1,0,
60,25,22,1,1,1,1,1,0,0,
19,25,24,1,1,0,0,1,1,0,
48,25,26,1,1,0,0,0,0,0,
59,25,28,1,1,0,0,0,0,0,
51,25,30,1,0,0,0,0,0,0,
14,25,32,1,0,1,1,1,0,0,
35,25,1,2,1,1,1,1,1,1,0
55,25,3,2,0,0,0,1,0,0,
42,25,5,2,1,0,0,0,0,0,
9,25,7,2,1,1,0,0,1,0,
38,25,9,2,0,0,0,1,0,0,
46,25,11,2,0,1,1,1,0,0,
28,25,13,2,1,1,0,1,1,0,
64,25,15,2,1,0,0,0,0,0,
52,25,17,2,1,0,1,0,0,0,
20,25,19,2,1,0,1,1,0,0,
21,25,21,2,1,0,0,0,0,0,
40,25,23,2,0,0,0,0,0,0,
49,25,25,2,0,0,0,0,0,0,
27,25,27,2,1,0,0,0,1,0,
53,25,29,2,0,1,1,0,0,0,
56,25,31,2,1,0,1,0,0,0,
11,26,2,1,1,1,1,0,1,0,
5,26,4,1,1,1,1,0,0,0,
61,26,6,1,0,0,1,0,1,0,
7,26,8,1,1,1,1,0,0,1,
38,26,10,1,1,0,0,1,0,0,
62,26,12,1,1,1,0,0,1,0,
15,26,14,1,0,1,0,1,0,0,
60,26,16,1,1,1,1,1,1,0,
54,26,18,1,1,1,1,1,0,0,
37,26,20,1,1,1,1,0,1,0,
29,26,22,1,1,1,1,1,1,1,
26,26,24,1,0,1,1,1,1,0,0
35,26,26,1,0,0,1,0,0,0,
64,26,28,1,1,1,1,1,1,0,
23,26,30,1,1,1,1,1,1,0,
33,26,32,1,0,0,1,0,0,0,
39,26,1,2,1,0,0,0,1,0,
30,26,3,2,1,1,1,1,1,0,
9,26,5,2,1,1,0,1,1,0,
13,26,7,2,1,1,1,0,0,0,
40,26,9,2,1,1,1,1,1,0,
25,26,11,2,1,1,1,1,1,0,
28,26,13,2,0,1,1,1,1,1,0
16,26,15,2,1,1,1,1,1,1,
63,26,17,2,1,0,0,0,0,0,
27,26,19,2,1,1,1,1,1,0,
36,26,21,2,1,1,0,1,1,0,
49,26,23,2,1,1,0,0,0,0,
51,26,25,2,1,0,0,0,0,0,
57,26,27,2,1,1,1,1,1,0,
58,26,29,2,1,1,1,0,0,0,
19,26,31,2,1,1,1,1,0,0,
20,27,2,1,1,1,0,0,0,0,
8,27,4,1,1,1,0,0,0,0,
22,27,6,1,0,0,0,0,0,0,
62,27,8,1,0,0,0,0,1,0,
6,27,10,1,1,0,0,1,0,0,
10,27,12,1,1,0,0,0,0,0,
23,27,14,1,0,0,0,1,1,0,0
38,27,16,1,0,0,0,0,0,0,
49,27,18,1,1,0,1,1,1,0,
41,27,20,1,1,1,1,0,0,0,
60,27,22,1,1,1,1,1,0,1,
42,27,24,1,0,0,0,1,1,0,
27,27,26,1,0,0,0,0,0,0,
25,27,28,1,0,0,0,1,0,0,
36,27,30,1,0,0,0,0,0,0,
43,27,32,1,0,0,0,0,0,0,
31,27,1,2,1,1,1,0,0,0,
7,27,3,2,1,1,1,1,1,0,
32,27,5,2,1,0,0,0,0,0,
58,27,7,2,1,0,0,0,0,0,
33,27,9,2,1,1,0,1,1,0,
44,27,11,2,1,1,0,0,1,0,
35,27,13,2,0,1,1,0,1,0,
29,27,15,2,1,0,0,1,0,0,
48,27,17,2,1,1,1,0,0,0,
5,27,19,2,0,0,0,1,0,0,
51,27,21,2,1,1,0,1,1,0,
30,27,23,2,0,0,0,0,0,0,
57,27,25,2,1,0,0,1,0,0,
50,27,27,2,0,0,1,0,0,1,
55,27,29,2,1,0,0,0,1,0,
40,27,31,2,1,1,0,0,0,0,
43,28,2,1,1,1,0,0,1,0,0
7,28,4,1,0,0,0,0,0,0,
45,28,6,1,1,0,1,1,0,0,
29,28,8,1,1,0,0,1,1,0,
64,28,10,1,1,1,1,0,1,0,
32,28,12,1,0,0,1,0,0,0,
63,28,14,1,1,0,0,1,1,0,
16,28,16,1,0,0,0,0,0,0,
62,28,18,1,0,1,1,1,1,0,
55,28,20,1,1,0,0,0,0,0,
47,28,22,1,1,1,1,1,1,0,
18,28,24,1,0,1,0,0,1,0,
51,28,26,1,1,1,0,0,1,0,
33,28,28,1,1,0,0,1,0,0,
19,28,30,1,0,1,1,0,0,0,
61,28,32,1,1,1,0,0,0,0,
36,28,1,2,1,1,1,1,1,0,
68,28,3,2,0,1,1,0,0,0,
58,28,5,2,1,0,0,0,0,0,
34,28,7,2,0,0,0,0,1,0,
11,28,9,2,1,0,0,0,0,0,
21,28,11,2,0,1,0,0,1,0,
23,28,13,2,1,0,0,0,0,0,
52,28,15,2,1,0,0,1,0,0,
56,28,17,2,0,0,0,0,0,0,
20,28,19,2,0,0,0,0,0,0,
67,28,21,2,1,1,1,1,1,0,
57,28,23,2,1,1,0,0,0,0,
60,28,25,2,1,0,1,1,1,0,
15,28,27,2,1,0,0,1,1,0,
13,28,29,2,1,0,0,0,0,0,
38,28,31,2,1,1,0,0,0,0,
19,29,2,1,1,0,0,1,0,0,
30,29,4,1,1,0,0,1,0,0,
55,29,6,1,0,0,0,0,1,0,
58,29,8,1,0,0,1,0,0,0,
6,29,10,1,0,0,0,0,0,0,
50,29,12,1,1,0,0,1,0,0,
21,29,14,1,1,0,1,1,0,0,
43,29,16,1,1,0,1,0,,0,
41,29,18,1,0,1,0,0,1,0,
40,29,20,1,1,1,0,0,0,0,
33,29,22,1,0,1,0,1,0,0,
53,29,24,1,0,1,0,1,0,0,
37,29,26,1,0,0,1,0,0,0,
29,29,28,1,0,1,1,0,1,0,
63,29,30,1,1,0,0,0,1,0,
67,29,32,1,0,0,0,0,0,0,
48,29,1,2,0,1,1,1,0,0,
12,29,3,2,0,1,0,1,0,0,
17,29,5,2,0,1,0,0,1,0,
64,29,7,2,1,1,0,0,0,0,
44,29,9,2,1,1,0,0,1,0,
23,29,11,2,1,1,0,1,1,0,
32,29,13,2,0,1,0,0,1,0,
10,29,15,2,1,1,0,0,0,0,
22,29,17,2,1,1,1,1,0,0,
42,29,19,2,0,0,1,0,1,0,
60,29,21,2,0,1,0,0,0,0,
16,29,23,2,0,0,0,1,0,0,
62,29,25,2,0,0,0,0,0,0,
9,29,27,2,1,0,0,0,1,0,
5,29,29,2,0,1,0,1,0,0,
25,29,31,2,0,0,0,1,1,0,
64,30,2,1,0,1,0,0,1,0,
27,30,4,1,0,0,0,0,1,0,
16,30,6,1,0,0,0,0,0,1,
41,30,8,1,0,1,0,0,0,1,
51,30,10,1,1,1,0,0,0,0,
45,30,12,1,0,0,1,0,0,0,
44,30,14,1,1,0,1,0,0,1,0
32,30,16,1,0,0,1,0,0,0,
48,30,18,1,0,0,0,0,0,0,
6,30,20,1,0,0,0,0,1,0,
37,30,22,1,0,0,1,1,0,0,
5,30,24,1,0,0,0,0,1,0,
49,30,26,1,0,0,0,0,0,0,
19,30,28,1,0,1,1,1,1,0,
22,30,30,1,0,0,1,0,0,0,
46,30,32,1,1,1,0,0,0,0,
54,30,1,2,0,0,0,0,1,0,
29,30,3,2,1,1,0,0,1,0,
58,30,5,2,0,1,0,0,0,0,
66,30,7,2,0,1,1,1,0,0,
38,30,9,2,0,1,0,1,1,0,
50,30,11,2,0,1,1,0,1,0,
31,30,13,2,0,1,0,0,1,0,
56,30,15,2,0,0,1,0,1,1,0
40,30,17,2,1,1,1,0,1,0,
53,30,19,2,0,0,1,0,0,0,
43,30,21,2,0,0,1,0,0,0,
60,30,23,2,0,0,0,0,1,0,
61,30,25,2,1,0,0,1,1,0,
62,30,27,2,1,0,0,1,0,0,
57,30,29,2,1,0,1,0,0,0,
18,30,31,2,0,0,0,0,0,0,
12,31,2,1,1,1,0,0,0,0,
14,31,4,1,1,1,1,0,1,0,
35,31,6,1,1,1,0,0,0,0,
7,31,8,1,1,1,0,1,0,1,
58,31,10,1,1,1,0,0,0,0,
48,31,12,1,1,1,1,0,1,0,
57,31,14,1,1,0,1,0,0,0,
28,31,16,1,1,1,1,0,0,0,
63,31,18,1,1,1,1,0,0,0,
19,31,20,1,1,1,0,0,1,0,
56,31,22,1,1,1,1,0,0,0,
10,31,24,1,1,0,0,1,1,0,
62,31,26,1,1,1,1,0,0,0,
38,31,28,1,1,1,0,1,0,0,
11,31,30,1,1,1,1,0,1,0,
16,31,32,1,1,1,1,1,1,0,
22,31,1,2,1,1,1,1,0,0,
26,31,3,2,1,1,1,1,1,0,
43,31,5,2,1,1,0,1,1,0,
31,31,7,2,1,1,0,1,0,0,
53,31,9,2,1,1,0,0,1,0,
61,31,11,2,1,1,0,0,1,0,
67,31,13,2,1,1,0,0,0,0,
5,31,15,2,1,0,0,1,0,0,
45,31,17,2,1,0,1,0,0,0,
9,31,19,2,1,1,0,1,0,0,
65,31,21,2,0,1,1,0,1,0,
66,31,23,2,1,1,1,0,0,0,
17,31,25,2,1,1,1,1,0,0,
51,31,27,2,1,1,0,1,1,0,
52,31,29,2,1,1,1,1,0,0,
37,31,31,2,1,1,1,1,0,0,
26,32,2,1,1,1,0,0,0,0,
14,32,4,1,1,1,1,1,0,0,0
36,32,6,1,1,1,0,1,1,0,
38,32,8,1,1,1,0,0,1,1,
8,32,10,1,1,0,1,1,0,0,
66,32,12,1,0,1,0,1,1,0,
62,32,14,1,1,1,0,1,0,0,
20,32,16,1,1,1,0,0,0,1,0
44,32,18,1,1,1,0,1,1,0,
49,32,20,1,1,1,0,0,1,0,
13,32,22,1,1,0,1,1,1,1,
48,32,24,1,1,1,1,0,1,0,
56,32,26,1,0,1,0,0,0,0,
47,32,28,1,1,1,0,1,0,0,
71,32,30,1,1,1,1,0,0,0,
57,32,32,1,0,1,0,0,0,0,
33,32,1,2,,1,1,0,1,0,
6,32,3,2,1,1,1,1,1,0,
54,32,5,2,,1,0,0,0,0,
24,32,7,2,1,1,1,1,1,0,
68,32,9,2,,0,0,0,1,0,
12,32,11,2,1,1,1,1,0,0,
60,32,13,2,1,1,0,0,0,0,
31,32,15,2,0,0,1,0,1,1,
61,32,17,2,,0,0,1,1,0,
67,32,19,2,1,0,0,1,0,0,
30,32,21,2,1,0,0,0,0,0,
65,32,23,2,1,1,0,0,0,0,
19,32,25,2,1,1,0,1,0,0,
69,32,27,2,1,1,1,0,1,0,
21,32,29,2,1,0,1,1,0,0,
53,32,31,2,1,0,1,0,0,0,
35,33,2,1,0,0,0,0,1,0,
60,33,4,1,0,0,0,1,0,0,
64,33,6,1,1,0,0,0,1,0,
26,33,8,1,0,1,0,1,0,0,
55,33,10,1,1,0,0,0,0,0,
48,33,12,1,1,0,0,0,1,0,
21,33,14,1,0,0,0,1,0,0,
34,33,16,1,0,0,0,1,0,0,
53,33,18,1,1,0,0,0,0,0,
6,33,20,1,0,0,0,0,0,0,
42,33,22,1,0,0,0,0,0,0,
36,33,24,1,0,1,0,0,1,0,
14,33,26,1,0,0,0,0,0,0,
58,33,28,1,1,1,0,0,1,0,
47,33,30,1,0,0,0,0,0,0,
25,33,32,1,0,0,1,0,0,0,
38,33,1,2,0,0,0,0,1,0,
39,33,3,2,1,0,0,1,0,0,
17,33,5,2,0,0,0,0,0,0,
59,33,7,2,0,0,1,0,0,0,
8,33,9,2,1,0,1,0,1,0,
46,33,11,2,0,0,0,1,1,0,
44,33,13,2,1,0,0,0,0,0,
32,33,15,2,0,0,0,0,0,0,
13,33,17,2,0,0,1,0,0,0,
52,33,19,2,1,0,0,0,1,0,
23,33,21,2,1,0,0,0,0,0,
51,33,23,2,1,0,0,1,0,0,
56,33,25,2,0,1,0,0,0,0,
45,33,27,2,1,0,0,0,1,0,
62,33,29,2,1,0,0,0,0,0,
22,33,31,2,0,0,0,0,0,0,
47,34,2,1,1,1,0,1,0,1,0
39,34,4,1,1,1,1,1,1,0,
10,34,6,1,1,0,1,1,1,1,0
8,34,8,1,0,1,0,1,1,0,
26,34,10,1,1,1,0,1,1,1,0
68,34,12,1,0,1,1,1,1,1,0
42,34,14,1,0,0,0,1,1,1,0
14,34,16,1,1,0,0,0,1,0,
32,34,18,1,0,0,1,0,1,0,
54,34,20,1,1,1,1,1,0,0,
55,34,22,1,0,1,0,1,1,0,
62,34,24,1,1,1,1,0,1,0,0
48,34,26,1,1,1,1,0,0,0,
25,34,28,1,1,1,1,0,0,0,
31,34,30,1,1,1,1,1,1,0,
56,34,32,1,0,1,1,1,0,1,0
57,34,1,2,1,0,0,1,1,1,0
6,34,3,2,0,0,0,0,1,0,
17,34,5,2,1,1,0,1,0,0,
33,34,7,2,1,1,1,1,1,0,
59,34,9,2,0,0,1,1,0,0,0
46,34,11,2,0,1,1,1,1,0,0
45,34,13,2,1,0,1,1,0,0,
41,34,15,2,0,1,0,1,1,0,0
21,34,17,2,1,0,0,1,0,0,
12,34,19,2,1,1,0,1,0,0,
16,34,21,2,1,1,1,1,1,0,
24,34,23,2,0,1,1,1,1,0,
66,34,25,2,0,1,0,1,1,0,
67,34,27,2,0,0,1,0,1,1,
19,34,29,2,1,1,1,0,1,0,
53,34,31,2,0,1,1,0,1,1,0
17,35,2,1,1,0,0,0,1,0,
38,35,4,1,1,1,0,1,0,0,
25,35,6,1,0,1,1,1,0,0,
29,35,8,1,0,0,0,1,0,0,
8,35,10,1,1,0,0,0,0,0,
34,35,12,1,1,0,0,0,1,0,
57,35,14,1,0,0,0,1,0,0,
59,35,16,1,0,1,0,0,0,0,
48,35,18,1,0,1,0,0,0,0,
54,35,20,1,0,0,0,0,0,0,
36,35,22,1,0,0,0,0,0,0,
31,35,24,1,1,1,0,0,1,0,
62,35,26,1,0,0,0,0,0,0,
40,35,28,1,1,0,1,1,0,0,
60,35,30,1,1,0,0,0,0,0,
16,35,32,1,0,1,0,0,0,0,
32,35,1,2,1,0,0,0,0,0,
55,35,3,2,0,0,0,0,1,0,
49,35,5,2,1,0,0,0,0,0,
12,35,7,2,1,0,0,1,1,0,
65,35,9,2,0,1,0,1,1,0,
7,35,11,2,1,1,1,0,0,0,
21,35,13,2,1,1,0,0,0,0,
46,35,15,2,0,0,0,1,0,0,
37,35,17,2,1,1,0,0,0,0,
43,35,19,2,1,0,1,0,0,0,
44,35,21,2,0,0,0,0,0,0,
61,35,23,2,0,0,1,0,0,0,
35,35,25,2,0,0,0,0,0,0,
47,35,27,2,1,1,0,1,1,0,
63,35,29,2,1,1,0,0,0,0,
10,35,31,2,0,1,0,0,0,0,
49,36,1,1,1,1,0,0,1,0,
68,36,3,1,1,1,0,1,1,0,
51,36,5,1,1,0,1,1,0,0,
36,36,7,1,1,0,1,0,1,0,
58,36,9,1,,1,0,1,1,0,
61,36,11,1,,1,0,1,1,0,
39,36,13,1,,0,0,1,1,0,
43,36,15,1,,0,1,1,0,0,
57,36,17,1,,1,1,1,0,0,
24,36,19,1,1,0,1,0,0,0,
46,36,21,1,,0,0,1,1,0,
23,36,23,1,0,0,1,0,1,0,
10,36,25,1,1,0,0,1,1,0,
69,36,27,1,0,1,1,1,1,0,
53,36,29,1,1,1,1,0,0,0,
42,36,31,1,,1,1,0,0,0,
59,36,2,2,,1,0,1,1,0,
20,36,4,2,1,1,1,1,1,0,
8,36,6,2,1,0,1,0,1,0,
26,36,8,2,1,0,1,1,1,0,
34,36,10,2,1,1,1,1,1,0,
41,36,12,2,,0,1,1,0,0,
38,36,14,2,,0,0,1,1,0,
56,36,16,2,,0,1,0,0,0,
45,36,18,2,,0,0,0,0,0,
15,36,20,2,1,0,0,0,1,0,
33,36,22,2,1,0,0,1,1,0,
44,36,24,2,,1,1,1,1,0,
7,36,26,2,1,0,0,0,0,0,
28,36,28,2,,1,0,1,0,0,
29,36,30,2,0,1,1,1,0,0,
40,36,32,2,,1,1,1,0,0,
16,37,2,1,1,0,1,1,1,1,0
54,37,4,1,0,0,1,1,1,0,
33,37,6,1,0,0,0,0,1,0,
46,37,8,1,0,0,0,0,0,0,
17,37,10,1,0,1,1,0,0,0,
34,37,12,1,0,0,0,0,0,0,
37,37,14,1,0,0,0,0,0,0,
26,37,16,1,0,1,0,1,0,0,
14,37,18,1,1,1,0,0,1,0,
45,37,20,1,0,0,0,0,1,0,
8,37,22,1,0,0,0,0,0,0,
35,37,24,1,0,0,0,0,1,0,
32,37,26,1,0,0,0,0,0,0,
25,37,28,1,1,1,0,1,1,0,
39,37,30,1,0,1,0,0,0,0,
49,37,32,1,0,0,0,0,0,0,
50,37,1,2,0,0,0,0,1,0,
10,37,3,2,0,1,0,0,0,0,
12,37,5,2,1,0,1,0,0,0,
44,37,7,2,0,0,0,0,0,0,
52,37,9,2,0,1,1,1,0,0,
27,37,11,2,,1,1,0,1,0,
57,37,13,2,1,1,0,0,1,0,
22,37,15,2,1,1,0,0,1,0,
43,37,17,2,0,0,0,0,0,0,
42,37,19,2,0,1,0,1,0,0,
5,37,21,2,1,1,1,0,1,0,
66,37,23,2,0,0,0,0,0,0,
40,37,25,2,0,0,0,0,0,0,
9,37,27,2,1,0,0,1,1,0,
15,37,29,2,0,1,1,1,1,0,
41,37,31,2,0,0,0,0,0,0,
12,38,1,1,1,1,1,0,0,1,0
28,38,3,1,1,0,1,1,1,0,
26,38,5,1,1,0,0,1,1,0,
48,38,7,1,1,0,1,1,1,0,
41,38,9,1,0,0,0,1,1,0,
36,38,11,1,0,0,0,1,1,0,
11,38,13,1,1,1,1,1,1,1,0
53,38,15,1,0,0,0,1,1,0,
39,38,17,1,0,0,0,0,1,0,
46,38,19,1,1,0,1,1,1,0,
63,38,21,1,0,0,0,0,1,0,
25,38,23,1,1,0,0,1,1,1,0
37,38,25,1,1,0,0,0,1,0,
60,38,27,1,1,0,0,1,1,0,
58,38,29,1,1,1,1,1,1,0,
45,38,31,1,1,0,0,,0,0,
33,38,2,2,0,0,1,1,0,0,0
66,38,4,2,1,1,0,1,1,0,
64,38,6,2,0,0,1,1,1,1,
19,38,8,2,1,0,1,0,1,1,
61,38,10,2,0,0,0,1,1,0,
21,38,12,2,1,0,0,1,1,0,
55,38,14,2,1,1,1,1,1,1,0
38,38,16,2,0,0,1,1,0,0,
68,38,18,2,1,0,0,1,1,0,
24,38,20,2,1,1,1,0,0,0,
30,38,22,2,0,0,0,0,0,0,
57,38,24,2,0,0,0,0,0,0,
47,38,26,2,1,0,1,0,1,0,
50,38,28,2,1,0,0,1,1,0,
31,38,30,2,1,0,0,0,0,0,
35,38,32,2,0,0,0,0,1,1,0
50,39,2,1,1,1,1,0,0,0,
47,39,4,1,1,1,0,0,0,0,
25,39,6,1,1,0,1,1,1,0,
38,39,8,1,1,1,1,1,0,0,
9,39,10,1,1,1,1,0,1,0,
30,39,12,1,1,1,1,1,1,0,
40,39,14,1,1,1,1,0,1,0,
59,39,16,1,1,1,1,1,0,0,
11,39,18,1,0,0,1,1,1,0,
62,39,20,1,0,0,1,1,0,0,
57,39,22,1,1,1,1,1,1,0,
60,39,24,1,1,1,1,1,1,0,0
55,39,26,1,0,1,1,1,1,0,
37,39,28,1,1,1,0,0,1,0,
41,39,30,1,1,1,1,1,1,0,
31,39,32,1,1,1,0,1,1,0,
34,39,1,2,0,1,1,1,1,0,
7,39,3,2,1,1,0,1,1,0,
32,39,5,2,0,0,1,0,0,0,
49,39,7,2,1,1,1,1,1,0,
21,39,9,2,1,1,1,1,1,0,
42,39,11,2,1,1,1,0,1,0,
56,39,13,2,1,1,1,0,1,0,
16,39,15,2,0,1,1,1,1,0,
12,39,17,2,1,1,1,1,1,0,
20,39,19,2,1,1,1,1,0,0,
53,39,21,2,1,1,1,1,1,0,
5,39,23,2,1,0,1,0,1,0,
6,39,25,2,1,1,0,1,0,0,
23,39,27,2,1,0,1,1,1,0,
58,39,29,2,1,1,1,1,1,0,
27,39,31,2,1,1,1,1,1,0,
23,40,1,1,1,1,1,1,1,0,
56,40,3,1,1,0,1,1,1,0,
30,40,5,1,0,1,1,0,0,0,
7,40,7,1,1,1,1,1,1,0,
25,40,9,1,0,0,0,1,1,0,
17,40,11,1,0,0,1,1,0,0,
32,40,13,1,1,0,0,0,1,0,0
63,40,15,1,1,1,1,1,1,1,
10,40,17,1,0,1,0,0,1,0,
36,40,19,1,0,0,0,1,0,0,
49,40,21,1,0,0,0,1,0,0,
35,40,23,1,0,0,0,1,1,0,
52,40,25,1,1,0,1,0,0,0,
58,40,27,1,0,0,1,1,1,0,
42,40,29,1,0,0,0,1,1,0,
12,40,31,1,0,1,1,0,1,0,
40,40,2,2,0,1,0,1,1,0,
21,40,4,2,1,0,0,1,0,0,
15,40,6,2,1,0,1,0,1,0,
19,40,8,2,0,1,0,1,1,0,
37,40,10,2,1,0,0,0,1,0,
59,40,12,2,1,0,1,1,0,0,
67,40,14,2,1,0,1,0,0,,
66,40,16,2,1,1,1,0,0,,0
44,40,18,2,0,0,0,1,1,0,
28,40,20,2,0,0,1,1,1,0,
5,40,22,2,1,1,1,1,1,0,
51,40,24,2,0,1,1,1,1,0,
18,40,26,2,1,1,1,0,1,0,
45,40,28,2,1,1,0,1,1,0,
39,40,30,2,1,0,0,0,0,0,
27,40,32,2,1,1,1,1,0,0,
60,41,2,1,0,1,0,0,0,0,
5,41,4,1,1,1,1,0,1,0,
32,41,6,1,0,1,0,0,0,0,
23,41,8,1,0,0,1,0,1,0,
26,41,10,1,1,1,0,0,0,0,
22,41,12,1,1,1,1,0,0,0,
33,41,14,1,1,1,1,0,0,0,
18,41,16,1,1,1,0,0,0,0,
36,41,18,1,1,1,1,0,1,0,
38,41,20,1,0,1,0,0,0,0,
35,41,22,1,1,1,1,1,0,0,
27,41,24,1,1,1,0,1,0,0,
10,41,26,1,0,1,0,0,0,0,
15,41,28,1,1,1,0,0,0,0,
42,41,30,1,1,1,1,0,0,0,
13,41,32,1,1,1,1,0,0,0,
39,41,1,2,0,1,0,1,1,0,
20,41,3,2,0,1,0,1,1,0,
16,41,5,2,0,1,1,0,1,0,
49,41,7,2,1,0,1,0,0,0,
63,41,9,2,0,0,0,1,1,0,
47,41,11,2,0,1,0,0,1,0,
37,41,13,2,0,1,0,1,0,0,
55,41,15,2,0,1,1,1,1,0,
31,41,17,2,1,1,1,0,0,0,
53,41,19,2,0,1,0,1,0,0,
25,41,21,2,1,1,1,0,0,0,
7,41,23,2,1,0,0,0,0,0,
19,41,25,2,1,1,0,1,0,0,
56,41,27,2,1,0,1,1,1,0,
40,41,29,2,0,0,0,0,0,1,0
59,41,31,2,0,1,0,1,1,0,
23,42,1,1,1,1,0,1,0,0,
39,42,3,1,1,0,0,0,0,0,
5,42,5,1,0,0,0,0,0,0,
41,42,7,1,1,0,0,0,1,0,
43,42,9,1,1,1,0,1,1,0,
52,42,11,1,0,1,1,0,1,0,
64,42,13,1,1,1,0,1,1,0,
31,42,15,1,1,1,0,0,0,0,
32,42,17,1,0,1,1,0,1,0,
61,42,19,1,1,1,0,0,0,0,
19,42,21,1,0,0,0,0,0,0,
