seq,subj,item,cond,R1,R2,R3,R4,R5,R6
26,3,18,1,1,1,0,0,1,0
28,3,20,1,0,0,0,0,0,0
25,3,22,1,0,0,0,0,0,0
20,3,24,1,1,1,0,1,0,0
4,3,26,1,0,1,0,0,0,0
6,3,28,1,1,0,0,0,0,0
32,3,30,1,1,0,1,0,0,0
5,3,32,1,1,0,0,0,0,0
29,3,1,2,0,1,0,1,0,0
11,3,3,2,0,1,0,0,1,0
7,3,5,2,0,1,1,0,0,0
34,3,7,2,0,0,1,0,0,0
42,3,9,2,0,0,0,1,0,0
33,3,11,2,0,0,0,0,0,0
27,3,13,2,1,0,0,0,0,0
37,3,15,2,0,1,0,1,1,0
21,3,17,2,1,1,0,0,0,0
36,3,19,2,1,1,0,0,0,0
16,3,21,2,0,1,0,0,0,0
3,3,23,2,1,0,0,0,0,0
10,3,25,2,1,0,0,0,0,0
38,3,27,2,0,0,0,0,0,0
31,3,29,2,0,0,0,0,0,0
39,3,31,2,0,0,0,1,1,0
18,4,1,1,1,1,0,0,0,0
28,4,3,1,1,0,0,0,0,0
1,4,5,1,0,0,0,0,0,0
31,4,7,1,1,0,0,0,0,0
33,4,9,1,0,0,0,0,0,0
38,4,11,1,0,0,0,0,0,0
44,4,13,1,0,0,0,1,0,0
24,4,15,1,1,1,0,0,0,0
25,4,17,1,0,0,0,0,1,0
41,4,19,1,1,1,0,0,0,0
16,4,21,1,0,0,0,0,0,0
35,4,23,1,1,0,0,0,0,0
27,4,25,1,1,0,0,0,0,0
22,4,27,1,1,1,0,1,0,0
20,4,29,1,1,1,0,1,1,0
40,4,31,1,0,0,0,0,1,0
7,4,2,2,1,0,0,0,1,0
9,4,4,2,1,0,0,0,1,0
5,4,6,2,1,1,0,1,0,0
13,4,8,2,0,0,0,0,1,0
36,4,10,2,1,0,0,0,1,0
39,4,12,2,1,0,0,0,0,0
12,4,14,2,1,1,0,1,1,0
3,4,16,2,0,0,0,0,1,0
42,4,18,2,0,0,0,0,0,0
30,4,20,2,0,1,1,0,0,0
21,4,22,2,0,0,1,1,0,0
17,4,24,2,0,0,1,1,0,0
4,4,26,2,1,1,1,0,0,0
11,4,28,2,1,1,0,0,0,0
23,4,30,2,0,0,0,0,0,0
43,4,32,2,0,0,0,0,0,0
3,5,2,1,0,0,0,0,0,0
12,5,4,1,0,0,0,0,0,0
25,5,6,1,1,0,0,0,0,0
39,5,8,1,0,1,1,0,0,0
30,5,10,1,0,0,0,0,0,0
35,5,12,1,0,0,0,0,0,0
33,5,14,1,0,0,0,0,0,0
6,5,16,1,0,0,0,0,0,0
17,5,18,1,0,0,0,1,0,0
27,5,20,1,0,0,0,0,0,0
37,5,22,1,0,0,0,0,0,0
16,5,24,1,0,0,0,0,1,0
24,5,26,1,0,0,0,0,0,0
5,5,28,1,1,1,0,0,0,0
11,5,30,1,0,1,0,0,0,0
1,5,32,1,0,0,0,0,0,0
14,5,1,2,0,1,0,0,0,0
22,5,3,2,0,0,0,0,0,0
7,5,5,2,0,0,0,0,0,0
20,5,7,2,1,0,1,1,0,0
28,5,9,2,1,1,1,0,0,0
18,5,11,2,0,0,0,0,0,0
41,5,13,2,0,0,0,0,0,0
36,5,15,2,0,0,0,0,0,0
2,5,17,2,0,0,0,0,0,0
32,5,19,2,0,1,0,0,1,0
38,5,21,2,0,0,0,0,0,0
34,5,23,2,0,0,0,0,0,0
42,5,25,2,1,0,0,1,0,0
9,5,27,2,0,0,0,0,0,0
