seq,subj,item,cond,R1,R2,R3,R4,R5,R6
26,14,1,1,1,1,0,0,1,0
33,14,3,1,1,0,1,0,0,0
5,14,5,1,1,0,0,0,0,0
31,14,7,1,0,0,0,0,0,0
24,14,9,1,1,0,0,0,1,0
38,14,11,1,0,1,0,0,1,0
9,14,13,1,1,0,0,0,1,0
22,14,15,1,1,0,0,0,0,0
4,14,17,1,1,1,0,0,0,0
18,14,19,1,1,1,1,0,0,0
3,14,21,1,1,0,0,0,0,0
35,14,23,1,1,1,0,0,0,0
10,14,25,1,1,1,0,0,0,0
37,14,27,1,1,1,0,0,0,0
13,14,29,1,1,1,0,0,0,0
14,14,31,1,1,1,0,0,1,0
39,14,2,2,1,1,0,0,0,0
7,14,4,2,1,0,0,0,0,0
28,14,6,2,0,1,0,0,0,0
11,14,8,2,1,1,0,1,1,0
19,14,10,2,1,1,1,1,1,0
41,14,12,2,1,1,0,0,0,0
21,14,14,2,0,1,1,1,0,0
2,14,16,2,1,0,0,0,0,0
23,14,18,2,1,1,0,0,0,0
42,14,20,2,1,0,0,0,1,0
17,14,22,2,1,0,1,1,0,0
16,14,24,2,1,1,0,0,0,0
30,14,26,2,1,1,0,0,0,0
1,14,28,2,0,1,0,1,1,0
36,14,30,2,0,0,0,0,1,0
15,14,32,2,1,1,1,0,0,0
16,15,1,1,0,1,1,0,1,0
36,15,3,1,0,1,1,0,0,0
28,15,5,1,1,1,0,0,0,0
18,15,7,1,1,0,1,0,1,0
1,15,9,1,1,1,0,0,0,0
22,15,11,1,0,0,0,0,0,0
31,15,13,1,1,0,1,0,1,0
11,15,15,1,0,1,0,0,0,0
20,15,17,1,0,0,0,1,1,0
6,15,19,1,1,0,0,0,0,0
39,15,21,1,0,0,1,0,0,0
42,15,23,1,1,1,0,0,1,0
32,15,25,1,0,0,0,0,0,0
38,15,27,1,0,1,0,1,1,0
34,15,29,1,0,1,0,0,0,0
23,15,31,1,0,1,0,0,0,0
3,15,2,2,1,1,1,0,0,0
7,15,4,2,1,0,0,0,0,0
12,15,6,2,0,1,0,0,0,0
24,15,8,2,1,1,0,0,0,0
9,15,10,2,1,1,0,0,0,0
30,15,12,2,1,0,0,1,1,0
40,15,14,2,0,0,1,0,1,0
27,15,16,2,0,0,1,0,0,0
26,15,18,2,0,0,0,0,0,0
33,15,20,2,0,1,0,0,0,0
41,15,22,2,0,1,0,0,1,0
35,15,24,2,0,0,0,0,0,0
21,15,26,2,0,1,1,0,0,0
5,15,28,2,1,1,1,0,0,0
14,15,30,2,0,1,0,0,0,0
15,15,32,2,1,0,0,0,0,0
40,16,1,1,0,0,0,0,0,0
25,16,3,1,0,0,0,0,0,0
23,16,5,1,0,0,0,0,0,0
1,16,7,1,0,0,0,0,0,0
37,16,9,1,0,0,0,0,0,0
42,16,11,1,0,0,0,0,0,0
19,16,13,1,0,0,0,0,0,0
27,16,15,1,0,0,0,0,0,0
4,16,17,1,0,0,0,0,0,0
18,16,19,1,0,0,0,0,0,0
9,16,21,1,0,0,0,0,0,0
13,16,23,1,0,0,0,0,0,0
8,16,25,1,1,0,0,0,1,0
5,16,27,1,0,0,0,1,0,0
11,16,29,1,0,0,0,0,0,0
39,16,31,1,0,0,0,0,0,0
14,16,2,2,0,0,0,0,0,0
28,16,4,2,0,1,0,0,0,0
6,16,6,2,0,0,0,0,0,0
33,16,8,2,0,0,0,0,0,0
35,16,10,2,0,1,0,0,0,0
17,16,12,2,0,0,0,1,0,0
31,16,14,2,0,0,0,0,0,0
10,16,16,2,0,0,0,0,0,0
22,16,18,2,0,0,1,0,0,0
30,16,20,2,0,0,0,0,0,0
32,16,22,2,0,1,0,0,0,0
3,16,24,2,0,0,0,0,1,0
21,16,26,2,1,0,0,0,0,0
12,16,28,2,0,0,0,0,0,0
20,16,30,2,0,0,0,0,0,0
16,16,32,2,0,0,0,0,0,0
41,17,1,1,0,0,0,0,1,0
23,17,3,1,1,0,0,0,0,0
1,17,5,1,0,0,0,0,0,0
30,17,7,1,1,0,0,0,1,0
38,17,9,1,0,0,0,0,0,0
8,17,11,1,0,0,1,0,0,0
17,17,13,1,0,1,0,0,1,0
34,17,15,1,1,1,0,0,1,0
11,17,17,1,0,0,0,0,0,0
6,17,19,1,0,0,0,0,0,0
18,17,21,1,0,1,1,0,0,0
19,17,23,1,0,0,0,0,0,0
32,17,25,1,0,0,0,1,0,0
4,17,27,1,0,0,0,1,0,0
9,17,29,1,0,0,0,0,0,0
10,17,31,1,0,1,0,0,0,0
12,17,2,2,0,0,1,0,0,0
15,17,4,2,0,1,0,0,0,0
21,17,6,2,1,0,0,0,0,0
36,17,8,2,1,0,0,1,1,0
27,17,10,2,0,1,0,1,0,0
26,17,12,2,0,1,0,1,0,0
7,17,14,2,0,0,0,0,1,0
3,17,16,2,1,1,0,1,0,0
35,17,18,2,0,1,0,0,0,0
14,17,20,2,0,0,0,0,0,0
20,17,22,2,1,0,0,0,0,0
29,17,24,2,0,1,0,0,0,0
40,17,26,2,1,0,0,0,0,0
33,17,28,2,1,1,0,0,0,0
5,17,30,2,0,0,0,0,1,0
25,17,32,2,1,0,0,0,0,0
19,18,1,1,1,1,0,0,0,0
6,18,3,1,0,0,0,0,0,0
4,18,5,1,0,0,0,0,0,0
25,18,9,1,1,0,0,0,0,0
