seq,subj,item,cond,R1,R2,R3,R4,R5,R6
11,9,7,2,2302,144,1624,1194,1646,2330
32,9,9,2,1702,3522,422,565,1118,1710
27,9,11,2,2110,1958,1721,1213,974,226
6,9,13,2,3477,3048,3714,2387,2608,
31,9,15,2,1065,5800,1863,1317,1616,2100
40,9,17,2,2442,2885,1136,1138,1677,1977
21,9,19,2,1858,3501,245,1122,1353,1272
10,9,21,2,2731,1805,127,2197,202,1933
29,9,23,2,3987,1203,2547,1760,1276,148
26,9,25,2,4150,3480,1391,1918,1152,1385
41,9,27,2,1545,2905,1395,145,1810,2135
36,9,29,2,5071,428,1541,1581,1359,1614
9,9,31,2,2368,2456,2275,1972,1439,1662
38,10,2,1,2143,2436,2336,2338,2852,1010
33,10,4,1,1755,339,1733,1756,1494,1440
13,10,6,1,1340,1849,2094,2057,2337,1387
16,10,8,1,1885,2333,2159,1029,85,2481
35,10,10,1,1433,3065,1932,2515,1048,1138
11,10,12,1,1312,3434,3201,2078,1423,789
9,10,14,1,1859,1383,2003,866,123,910
12,10,16,1,2325,1844,1056,1058,1624,820
6,10,18,1,2296,1830,1870,2200,1006,1587
28,10,20,1,2354,2387,2735,2228,1057,1580
22,10,22,1,1854,2068,1943,1476,1234,1591
5,10,24,1,1886,2422,1135,1739,1061,1284
20,10,26,1,2367,1645,1504,1833,1545,1573
26,10,28,1,5356,1963,2707,3243,1497,2734
21,10,30,1,2441,2342,2092,2872,1450,2011
40,10,32,1,1902,3808,1151,1590,1146,1515
1,10,1,2,2384,2276,1047,1630,1262,1392
24,10,3,2,2595,1511,1720,2189,1390,1441
29,10,5,2,1813,2032,2861,2539,2905,1696
31,10,7,2,2259,2004,317,2632,1493,1348
7,10,9,2,1688,2127,1881,339,1371,287
4,10,11,2,1509,2173,1821,2165,1017,983
23,10,13,2,2673,1263,1667,3394,1801,1622
42,10,15,2,1500,2161,1670,2254,1487,1792
19,10,17,2,1566,1678,353,1868,1975,2165
27,10,19,2,1581,2048,2741,1437,1706,2389
10,10,21,2,2194,1953,1138,2542,1994,1971
18,10,23,2,1313,1780,1399,1539,2488,1725
37,10,25,2,2253,2232,2184,2044,1067,1335
41,10,27,2,1669,2810,2824,2409,1475,1471
3,10,29,2,3060,2800,309,3062,2555,1685
15,10,31,2,1928,1418,1885,1913,1103,1763
21,11,2,1,2576,2397,2034,2835,2201,1498
15,11,4,1,3354,3851,2675,3231,2607,1595
34,11,6,1,1199,2254,2775,1926,1359,789
18,11,8,1,2523,2231,2372,2128,3648,971
25,11,10,1,,123,1406,956,946,2047
14,11,12,1,1042,3275,1795,1501,1055,737
31,11,14,1,2609,2009,1689,2570,2320,1268
40,11,16,1,1940,2098,1855,1690,1228,896
10,11,18,1,1271,3296,1584,2116,1470,1299
1,11,20,1,3767,205,1378,1853,1307,2247
37,11,22,1,866,1294,703,155,1247,1264
41,11,24,1,1874,2360,870,147,523,1134
36,11,26,1,2348,1906,876,190,963,1163
29,11,28,1,2879,1802,2487,3041,1013,1727
39,11,30,1,2407,3002,5403,2871,2189,1012
6,11,32,1,1830,1695,1996,2482,1336,747
4,11,1,2,2914,3916,1600,1423,1213,1207
2,11,3,2,4662,1098,1316,3327,1381,2546
8,11,5,2,2181,2759,2019,946,1648,1247
23,11,7,2,2150,1895,4049,2231,1312,1148
27,11,9,2,1977,3412,403,912,1140,2146
32,11,11,2,1639,1474,981,1152,1020,903
42,11,13,2,1583,2232,1554,915,2995,799
33,11,15,2,1166,1564,1355,825,1670,873
11,11,17,2,1457,3968,2410,1611,923,1318
38,11,19,2,2944,2033,3785,1980,2859,2159
12,11,21,2,2355,2111,1035,1567,709,1617
7,11,23,2,1736,3172,3519,3165,154,1095
30,11,25,2,2389,2200,6014,1563,804,966
20,11,27,2,2726,1793,2159,1290,974,1572
13,11,29,2,3309,2027,2492,2376,1740,1295
17,11,31,2,1961,7329,1644,1372,957,1925
11,12,2,1,1476,2110,1712,1093,750,910
19,12,4,1,1716,1682,1161,781,699,1979
41,12,6,1,2023,8011,,4792,1997,1208
30,12,8,1,4368,1161,327,2787,740,1338
34,12,10,1,810,1407,1177,754,792,1084
6,12,12,1,2271,3276,1910,1127,730,447
32,12,14,1,3076,2362,1109,721,679,1061
25,12,16,1,1645,2125,1412,381,608,570
4,12,18,1,3283,435,,,461,514
43,12,20,1,2240,871,1015,1147,809,513
16,12,22,1,1747,1285,500,796,556,875
26,12,24,1,4080,887,592,767,358,1355
